order_details_id;order_id;pizza_id;quantity
27998;12326;bbq_ckn_s;
33323;14730;;1
2447;1089;big_meat_s;1
7546;3322;spicy_ital_l;1
30636;13526;hawaiian_m;1
7038;3103;bbq_ckn_m;1
45134;19839;calabrese_m;1
32867;14531;;One
20111;8847;;1
48412;21256;spin_pesto_m;1
46768;20536;southw_ckn_m;1
13099;5742;spinach-fet-m;1
18601;8170;thai ckn l;1
16325;7183;thai-ckn-m;1
39846;17539;green-garden-m;1
24125;10598;bbq_ckn_l;1
20659;9071;spinach_fet_l;
3385;1497;;1
21267;9325;mexicana_l;
4419;1965;ital_cpcllo_s;one
27897;12280;s0ppressata_l;1
47062;20684;;1
34112;15061;napolitana s;1
19437;8545;cl@ssic_dlx_l;1
41209;18150;hawaiian_s;1
38603;17017;thai_ckn_l;One
12389;5446;thai_ckn_l;1
34554;15252;hawaiian_l;1
24028;10560;southw_ckn_l;
42035;18493;;1
3422;1511;five cheese l;1
34199;15097;big_meat_s;1
7762;3417;cali_ckn_m;1
16687;7348;spicy_ital_l;1
4357;1940;veggie_veg_l;1
23620;10387;hawaiian-l;1
13700;6002;spicy_ital_l;1
19462;8558;bbq_ckn_s;One
423;179;sicilian_m;1
33317;14728;cali-ckn-l;1
25103;11050;cali-ckn-l;one
21830;9579;green_garden_s;1
3726;1653;big_meat_s;1
16219;7137;big meat s;
6475;2865;green_garden_m;1
37348;16484;pepperoni_m;1
6593;2916;hawaiian_l;1
19885;8744;cl@ssic_dlx_l;1
24095;10586;;1
42532;18708;;1
16190;7123;spinach_supr_l;1
19444;8548;napolitana_s;1
39196;17274;soppressata_s;1
40197;17722;pep_msh_pep_l;1
33868;14955;classic_dlx_m;1
9570;4192;soppressata s;1
9689;4244;ital_supr_m;1
41532;18279;ckn_p3sto_m;1
28916;12754;thai_ckn_l;1
47644;20935;bbq_ckn_l;1
26760;11784;pepperoni_l;1
6778;2993;ital-veggie-l;one
12449;5469;calabrese_m;1
35650;15738;southw_ckn_l;1
16471;7249;hawaiian s;one
9169;4015;spicy-it@l-l;-1
1810;801;napolitana_l;1
7192;3172;bbq-ckn-l;one
14366;6285;;1
25058;11024;ital_veggie_m;1
11113;4871;ital_cpcll0_s;1
23252;10226;green_garden_m;one
3613;1602;th@i_ckn_m;
45577;20012;cali_ckn_s;-1
45949;20169;napolitana_l;2
29688;13116;;1
35689;15755;thai-ckn-l;one
46079;20230;;1
38593;17013;thai_ckn_l;one
27412;12062;bbq_ckn_m;1
16282;7162;bbq-ckn-l;1
41128;18114;hawaiian_l;one
20689;9081;bbq_ckn_s;1
29520;13042;cali_ckn_m;1
40590;17884;;1
41417;18232;prsc_argla_m;1
43067;18929;mediterraneo-l;1
34536;15243;big_meat_s;1
30919;13663;spin-pesto-s;1
21419;9396;spin_pesto_s;1
25760;11336;five cheese l;1
44696;19636;mexicana_m;1
27736;12215;big_meat_s;1
46955;20626;veggie_veg_l;One
44573;19586;hawaiian-l;1
24499;10765;bbq-ckn-m;1
8470;3710;ital_veggie_s;1
42515;18702;;one
36760;16225;five cheese l;1
42001;18477;mexicana_s;1
36408;16077;bbq-ckn-l;1
43346;19057;ital_cpcllo_l;1
19143;8413;five_cheese_l;1
36724;16206;f0ur-cheese-l;1
7445;3281;pepperoni_m;
22973;10112;mediterraneo_m;1
7613;3355;pep_msh_pep_l;1
17417;7656;hawaiian_s;1
5912;2620;ital_cpcllo_s;1
44431;19528;mediterraneo_s;1
43679;19200;spicy_ital_l;1
20241;8893;pepperoni_l;1
4569;2023;four_cheese_l;1
38827;17112;spinach_fet_s;1
13578;5954;pep msh pep m;1
18014;7905;southw_ckn_s;1
26385;11614;p3pp3roni_s;1
12270;5387;cali-ckn-m;1
9551;4186;cali-ckn-m;1
42531;18707;sicilian_s;1
9187;4025;ckn_alfredo_m;1
45075;19813;veggie_veg_m;1
21505;9436;;1
48426;21264;southw_ckn_l;
15650;6860;spicy_ital_l;
38082;16803;green_garden_s;
27133;11941;veggie-veg-s;1
13086;5736;bbq-ckn-s;1
27764;12230;calabrese_m;1
29949;13227;prsc_@rgl@_l;1
38479;16967;s0ppressata_l;
36901;16283;mexicana_l;2
28669;12627;spicy-ital-m;one
31013;13698;spinach fet l;1
40984;18054;cali_ckn_m;
48572;21329;;1
25638;11277;ital supr m;1
16959;7466;;1
5879;2606;cali_ckn_m;1
6914;3050;prsc_argla_m;
9764;4276;ital_supr_m;1
43968;19325;four_cheese_l;1
10183;4460;big_meat_s;1
13147;5758;pepperoni m;1
47458;20853;ital_cpcllo_s;1
11668;5129;mediterraneo m;1
5012;2217;;One
3635;1613;ital_cpcllo_m;1
22148;9729;soppress@t@-l;-1
24625;10825;ital_cpcllo_l;1
36398;16074;green-g@rden-s;one
43431;19099;thai_ckn_l;one
14549;6363;peppr_salami_l;1
2833;1250;peppr_salami_m;
45232;19876;hawaiian_l;-1
15566;6822;spin_pesto_s;1
1558;696;spicy_ital_s;1
23921;10518;pepperoni_s;one
9033;3961;spicy-ital-l;1
31245;13794;ital cpcllo l;1
44863;19717;cali-ckn-l;1
11574;5089;;1
40298;17760;five_cheese_l;1
37949;16755;napolitana l;one
30810;13607;spinach_fet_m;
19422;8539;southw-ckn-l;1
11686;5137;cali-ckn-m;One
31073;13723;prsc_argla_m;1
38597;17016;ital_cpcllo_m;
34661;15303;big_meat_s;One
28098;12369;five_cheese_l;2
26501;11674;southw_ckn_s;1
46076;20230;cali_ckn_s;1
38332;16907;southw_ckn_l;1
15222;6676;big_meat_s;
4;2;;1
34869;15398;mexicana-l;1
7645;3365;four_cheese_l;1
9245;4051;big_meat_s;1
46003;20193;four_cheese_l;1
9796;4290;spinach_fet_l;One
8787;3855;;1
22597;9932;the_greek_l;1
34388;15177;spinach_fet_s;
9108;3994;mexicana_l;One
3343;1478;pepperoni_l;1
15611;6842;napolitana-m;1
40726;17943;mexicana_l;one
12400;5450;spinach_fet_s;1
40416;17809;green_garden_m;1
20387;8952;spinach_fet_m;1
34878;15403;green_garden_s;1
20303;8917;mediterraneo-l;
11941;5245;prsc_argla_m;1
26601;11717;;one
8836;3873;ital_veggie_l;1
4685;2075;four_cheese_l;
6861;3029;prsc argla l;1
18260;8018;southw_ckn_l;1
28238;12444;calabrese-s;-1
24855;10931;spinach_fet_s;1
4324;1923;classic_dlx_m;1
33231;14689;;
44793;19684;;1
31741;14014;calabrese_l;1
24113;10593;spicy_ital_l;1
15033;6588;;1
44370;19503;southw_ckn_s;1
18270;8024;five_cheese_l;
35096;15496;classic_dlx_s;1
34513;15235;southw_ckn_s;1
29034;12809;spicy_ital_s;-1
36911;16288;classic_dlx_l;
31749;14017;cali_ckn_l;1
3072;1358;cali_ckn_l;1
36217;15990;thai_ckn_l;One
19056;8367;bbq_ckn_l;1
34047;15036;;
29232;12906;big_meat_s;1
15094;6618;c@l@brese_m;1
32107;14184;green_garden_m;1
33204;14675;four_cheese_l;one
47234;20756;;1
42782;18817;bbq-ckn-s;1
4632;2054;four-cheese-l;2
6612;2923;veggie_veg_m;1
11691;5137;the-greek-l;
12178;5348;four_cheese_l;1
29714;13128;bri3_carr3_s;one
17813;7816;cali_ckn_m;1
23803;10467;calabrese_l;1
38983;17182;hawaiian_l;1
26884;11832;four_cheese_l;2
2505;1109;pep_msh_pep_l;One
24194;10629;spin_pesto_s;1
4561;2019;southw_ckn_l;1
21413;9395;;1
6235;2759;thai_ckn_l;1
183;78;;1
44096;19377;peppr-salami-s;1
22549;9907;cali_ckn_s;1
16961;7466;veggie_veg_s;
23309;10248;peppr_salami_l;1
45310;19912;cali ckn l;one
13476;5908;spicy_ital_l;
15007;6580;bbq ckn l;one
38406;16941;bbq_ckn_m;1
7497;3302;ckn_pesto_s;one
25102;11049;pepperoni_s;
48570;21328;soppr3ssata_l;1
17104;7524;peppr_salami_s;1
3456;1533;bbq_ckn_l;One
21395;9386;hawaiian_m;1
45079;19816;ckn pesto l;1
38125;16821;southw_ckn_s;1
41660;18328;the-greek-xl;1
31849;14058;soppressata_m;1
9750;4269;the_greek_xl;1
6818;3011;spicy-ital-m;1
17756;7793;f0ur_cheese_m;one
47877;21048;big_meat_s;1
26905;11837;bbq_ckn_m;1
23882;10501;th@i-ckn-m;1
30727;13569;southw_ckn_l;1
12291;5397;five_cheese_l;one
41705;18345;hawaiian m;-1
24767;10896;four cheese l;one
26640;11732;four_cheese_l;1
27327;12025;ital_cpcllo_m;1
28192;12420;peppr_salami_m;1
47379;20822;four ch33s3 m;1
42563;18719;veggie veg s;one
21699;9524;mexicana_l;1
14016;6146;bbq_ckn_l;1
43479;19123;classic_dlx_s;one
3140;1390;thai_ckn_l;1
19714;8669;soppressata_s;1
33061;14614;pep_msh_pep_s;1
47150;20722;;One
1865;827;napolitana l;
41865;18419;hawaiian_l;
46907;20599;spinach-supr-m;1
43738;19225;classic_dlx_m;
35210;15547;;1
5403;2387;ckn-pesto-l;1
32886;14537;prsc_argla_m;1
24737;10881;ital_supr_m;1
12354;5430;;one
31870;14067;thai_ckn_s;one
3706;1644;bbq-ckn-l;One
29223;12902;five_cheese_l;1
12511;5499;peppr_salami_l;1
39197;17274;spicy_ital_l;1
47907;21058;the_greek_s;1
28887;12742;spin pesto s;
37649;16622;pep_msh_pep_l;1
25714;11313;;
32628;14418;bbq ckn l;1
19034;8358;hawaiian_s;1
38426;16946;spicy-ital-l;2
4476;1990;spicy_ital_l;-1
45687;20058;mediterraneo_s;1
25025;11008;pepperoni-s;1
29016;12804;spinach supr m;1
4132;1836;veggie-veg-s;1
13662;5987;spin_pesto_l;-1
35882;15840;spinach fet s;1
19142;8412;southw_ckn_l;
6573;2907;mexicana_m;1
4552;2016;bbq_ckn_m;one
26793;11797;calabrese-m;
43118;18955;five-cheese-l;1
46471;20409;pepperoni_l;1
32596;14402;pepperoni_l;1
39453;17371;soppressata-s;1
11773;5175;pep_msh_pep_l;1
4564;2021;ital-cpcllo-m;1
42749;18802;;1
28480;12548;cl@ssic_dlx_m;1
2576;1140;ital_veggie_m;1
25169;11080;bbq-ckn-l;1
40716;17942;mexicana_m;One
30373;13421;prsc_argla_s;1
11258;4941;napolitana_l;1
25470;11207;bbq ckn s;1
3256;1442;spinach_fet_s;1
41441;18242;ital_cpcllo_m;1
30403;13433;spicy_ital_l;1
33325;14730;spinach-fet-s;1
28208;12428;hawaiian-l;
9001;3941;five cheese l;one
6267;2773;spinach fet l;1
28598;12599;napolitana s;
3249;1439;peppr_salami_l;1
109;45;four-ch33s3-l;
2299;1025;;one
11517;5066;ital_cpcll0_l;1
34390;15177;v3ggi3_v3g_l;1
15245;6688;hawaiian-s;1
45541;19999;;
2952;1300;;1
7373;3249;hawaiian_m;1
28453;12534;thai_ckn_m;1
26747;11778;soppressata l;1
46871;20580;peppr-salami-l;1
43677;19200;southw_ckn_l;1
29130;12856;mexic@n@_m;1
27406;12058;four_cheese_l;
37252;16446;spinach_fet_m;1
20291;8915;bbq-ckn-m;1
25195;11091;spinach_supr_s;1
47054;20681;pep_msh_pep_s;
37897;16730;sicilian_l;1
35825;15819;mexicana-l;1
28411;12514;pepperoni_m;1
16632;7323;peppr_salami_m;1
9350;4094;big_meat_s;1
20801;9125;southw-ckn-l;1
25237;11107;pepperoni-s;1
3381;1495;spin pesto s;1
33651;14853;sicilian_s;one
42074;18513;sicilian-l;2
12277;5389;;1
19023;8352;spicy_ital_s;1
270;112;pepperoni_s;1
28310;12470;thai-ckn-l;1
38107;16813;;1
22106;9710;spicy_ital_s;one
31330;13833;spin pesto m;1
16721;7363;mediterraneo_l;1
10714;4693;napolitana-s;1
16360;7200;veggie_veg_s;1
25796;11350;;2
25573;11245;hawaiian_s;2
38706;17062;pepperoni-l;one
29872;13192;sicilian_l;1
6199;2744;ital_veggie_m;one
7443;3280;prsc_argla_m;1
45664;20047;sicilian_m;
38979;17180;ital_cpcllo_l;1
45718;20070;napolitana_l;1
18030;7911;spicy ital s;1
22472;9868;sicilian_s;1
48238;21193;green_garden_s;One
46241;20308;four-cheese-l;1
27796;12246;mexicana_l;1
5536;2449;;1
31500;13906;pep_msh_pep_s;one
33799;14924;;
48034;21115;;
618;271;soppr3ssata_m;1
47039;20675;hawaiian-s;
25512;11227;thai_ckn_l;1
7253;3196;napolitana_l;one
1446;641;spin_pesto_m;one
18680;8207;bbq_ckn_s;1
16559;7292;bbq ckn m;1
21027;9215;bbq_ckn_m;1
33711;14883;n@polit@n@_l;1
1428;635;hawaiian_s;1
13341;5849;ckn-alfred0-m;1
28649;12616;ital-veggie-m;
6340;2803;pep_msh_pep_s;1
15387;6748;bbq_ckn_m;1
3193;1416;cali_ckn_m;1
12957;5689;bbq ckn s;-1
27440;12070;spicy_ital_l;1
1649;736;five cheese l;1
33402;14758;spinach_f3t_m;one
22311;9798;spin_pesto_m;1
35248;15564;big_me@t_s;1
16167;7119;ital_cpcllo_s;-1
22709;9984;;1
31867;14066;sicilian_s;one
26257;11561;;1
12515;5500;spinach_fet_m;1
25020;11005;four cheese l;1
44992;19776;cali_ckn_m;1
29367;12973;;1
12781;5610;ckn-alfredo-m;
32863;14527;spicy_ital_l;1
10415;4559;cali-ckn-l;
33490;14790;peppr-salami-s;one
3598;1594;ckn_pest0_s;1
3412;1505;v3ggi3-v3g-m;1
46823;20558;it@l cpcllo m;1
28319;12474;spicy_ital_s;1
31512;13908;pepperoni_s;1
14466;6330;spicy ital l;1
8082;3546;th@i_ckn_l;1
23088;10157;spinach_fet_s;1
39250;17292;pepperoni_m;1
25627;11270;classic_dlx_s;1
195;82;veggie-veg-m;1
29022;12808;bbq-ckn-m;1
5789;2565;classic_dlx_l;1
16410;7225;;one
34797;15360;hawaiian-s;1
34818;15374;cali-ckn-m;1
24717;10870;ital_supr_l;1
46090;20234;veggie-veg-l;1
17077;7512;pep_msh_pep_s;1
41238;18162;c@li_ckn_m;one
28312;12471;hawaiian s;1
34000;15016;;1
6986;3082;napolitana_s;1
13487;5915;cali_ckn_m;
15336;6726;mexicana_l;one
40137;17690;calabrese_m;
26826;11809;spin-pesto-m;one
11780;5178;veggie veg s;1
6916;3051;sicilian_l;1
12614;5542;veggie_veg_l;one
3579;1587;pepperoni_l;
41988;18473;four_cheese_l;1
6401;2830;bbq_ckn_m;1
6288;2781;thai_ckn_m;1
5159;2284;classic_dlx_m;1
6846;3023;peppr_salami_m;1
33148;14650;;one
7839;3447;hawaiian_s;One
23592;10376;napolitana-l;1
39588;17433;five_cheese_l;1
8478;3712;;1
2342;1042;pep_msh_pep_s;1
12157;5338;classic_dlx_s;
30620;13523;classic dlx l;one
46915;20604;the-greek-xl;1
47249;20764;veggie_veg_l;1
46824;20558;th3_gr33k_l;1
36087;15937;;1
13011;5709;ital-supr-l;1
25069;11029;mexic@n@_m;1
8807;3863;;1
47399;20832;bbq_ckn_l;
22209;9755;sicilian_l;
6731;2967;mediterraneo_m;1
33995;15014;green-garden-s;1
34077;15046;southw_ckn_l;1
6489;2874;hawaiian_m;1
2511;1112;hawaiian_l;1
18827;8270;spinach_fet_l;1
24510;10769;green_garden_m;One
47728;20983;big_meat_s;1
5656;2507;ckn-pesto-l;one
12963;5689;peppr_salami_l;1
14418;6307;hawaiian s;1
29560;13060;peppr-salami-l;1
45516;19988;southw_ckn_s;1
42878;18850;mexicana_m;one
28799;12699;mexicana_l;1
16704;7357;five_cheese_l;1
13790;6042;;1
17283;7601;bbq_ckn_m;one
47555;20892;;1
39182;17267;classic_dlx_l;1
5785;2563;napolitana_l;1
24844;10930;bbq_ckn_s;1
33273;14707;veggie_veg_s;
2464;1093;p3pp3roni_l;
8761;3842;bbq_ckn_l;1
31568;13939;hawaiian_l;1
44197;19428;;one
4908;2175;five_cheese_l;1
17945;7874;veggie_veg_m;1
43820;19264;four-cheese-l;1
24206;10635;bbq_ckn_s;1
28822;12709;cali_ckn_s;1
5729;2539;ital veggie m;1
35100;15496;pepperoni_s;1
33281;14711;spin_pesto_m;1
39860;17544;cali_ckn_l;1
35361;15612;calabrese_m;1
29332;12952;prsc argla m;1
35194;15542;;one
25991;11440;bbq-ckn-s;1
27487;12094;calabrese_l;1
34496;15229;ital_supr_m;1
35771;15793;bbq_ckn_m;one
30994;13689;th@i_ckn_m;one
957;419;;1
42858;18845;ital-cpcllo-m;1
34334;15152;cali-ckn-m;one
39359;17334;napolitana-m;1
1203;528;ital_cpcllo_m;1
15399;6754;bbq_ckn_l;one
18229;8002;;one
30989;13688;cali_ckn_m;1
47083;20693;;One
27032;11898;four_cheese_m;1
3747;1661;napolitana_l;1
16690;7350;hawaiian-s;1
10260;4488;classic_dlx_l;1
18169;7973;ital_cpcllo_l;1
11191;4910;soppressata-s;1
40453;17817;veggie-veg-s;1
44389;19512;mexicana_m;1
5828;2584;prsc_argla_l;1
3470;1538;spin-pesto-s;
33745;14901;hawaiian_l;1
1489;660;ital-supr-m;1
41035;18074;mexicana_m;1
29501;13034;big_meat_s;1
48134;21155;ital_cpcllo_m;-1
8710;3818;spicy-ital-s;1
16266;7154;spinach_supr_s;1
26656;11740;southw_ckn_m;1
41841;18404;southw_ckn_m;1
44108;19384;ckn_alfredo_m;1
46552;20444;spinach_fet_m;1
15790;6932;spicy_ital_m;1
47032;20672;pepperoni_l;1
25630;11271;peppr-salami-l;1
17960;7883;bbq_ckn_s;1
47495;20869;;1
19850;8727;big_meat_s;one
12575;5525;;1
34933;15424;spinach_fet_l;1
28524;12563;ckn_pesto_l;1
34802;15363;hawaiian-m;One
22001;9654;green_garden_s;1
3031;1339;big-meat-s;1
41924;18447;prsc_argla_s;1
26686;11753;spinach-supr-m;1
12113;5321;spicy_it@l_m;1
42386;18646;bbq-ckn-s;1
27123;11937;spicy-ital-m;1
16777;7379;ital_cpcll0_l;1
44372;19505;napolitana m;1
6894;3042;ital_supr_l;
23439;10303;spicy ital l;1
15139;6639;sicilian_s;1
35165;15526;southw ckn l;1
32591;14401;pepperoni_l;1
479;203;the_greek_s;
33967;15001;ckn_pest0_l;1
8908;3903;bbq ckn m;1
25997;11443;classic_dlx_s;1
8359;3663;mediterraneo_m;1
23784;10457;veggie_veg_l;2
38666;17049;big_meat_s;1
6759;2984;hawaiian_l;
34406;15185;four_cheese_l;
31822;14049;napolitana-l;1
16895;7433;pepperoni_s;one
22257;9774;thai_ckn_l;1
8315;3652;southw_ckn_m;1
17018;7487;spinach-fet-m;1
20229;8887;;1
20112;8847;ital_supr_l;One
32594;14402;ital cpcllo s;
45926;20163;peppr_salami_l;1
40851;17997;bbq_ckn_m;1
11234;4931;big_meat_s;1
20748;9102;sicilian-l;
822;359;thai_ckn_l;1
27099;11928;ckn-alfredo-s;1
32359;14301;hawaiian_s;1
33979;15008;calabrese_l;1
4915;2180;;1
32641;14422;cali ckn s;1
22237;9766;spicy_ital_l;1
33495;14792;thai-ckn-l;1
43160;18972;bbq_ckn_l;1
30959;13675;peppr_salami_m;one
23400;10285;spin-pesto-s;1
2517;1114;five_cheese_l;one
35855;15833;peppr-salami-s;
34024;15028;bbq ckn l;1
47981;21088;spin@ch_fet_l;one
46022;20202;four_cheese_l;1
10032;4390;thai-ckn-l;1
47598;20911;ckn_@lfredo_m;
30098;13294;four_cheese_l;1
12966;5690;sicilian-m;One
18962;8327;sicilian-m;1
47632;20928;mediterraneo_s;1
34666;15303;spinach_supr_s;1
35802;15809;napolitana_m;one
36715;16202;big_meat_s;1
15460;6780;pepperoni_m;1
22021;9663;mexicana-m;1
48432;21267;thai-ckn-l;
13773;6034;;One
33283;14712;ital_cpcllo_s;1
29694;13120;bbq_ckn_m;one
1890;836;five-cheese-l;1
17108;7527;ital supr m;1
13739;6021;bbq_ckn_m;1
10677;4670;thai_ckn_l;1
47063;20684;spin_pesto_l;1
8652;3790;cl@ssic_dlx_s;
24929;10967;ital_cpcllo_l;one
40472;17827;calabrese_m;1
10618;4648;ital_veggie_s;1
25767;11339;;
30150;13319;spicy ital l;
33853;14946;thai_ckn_l;one
23528;10346;it@l_supr_m;1
25688;11299;pepperoni_s;
44674;19627;napolitana-l;1
23732;10438;bbq_ckn_l;1
13811;6049;peppr_salami_l;1
16392;7215;the-greek-xl;
15486;6791;ital_supr_l;1
34562;15257;soppr3ssata l;one
3904;1737;calabrese m;1
45615;20030;pepperoni_m;
12004;5273;big meat s;1
1943;862;southw_ckn_m;1
15327;6723;southw_ckn_m;one
40049;17639;pep_msh_pep_m;1
2400;1068;sicilian_m;1
9926;4350;cali_ckn_l;
31278;13809;calabrese_m;1
1449;642;c@li_ckn_l;1
8176;3589;ckn pesto l;1
39126;17245;pep_msh_pep_s;1
14599;6383;ckn_pesto_s;one
47227;20754;spicy_ital_l;1
34;13;mexicana l;one
15581;6828;bbq_ckn_m;one
43543;19141;spinach-f3t-l;one
5181;2296;cali_ckn_s;One
32708;14455;sicilian_l;1
39827;17529;spin_pesto_s;1
31751;14019;big meat s;2
25174;11083;sicilian_m;1
46886;20586;;one
35929;15863;napolitana_l;one
9595;4204;spinach-supr-m;one
14516;6348;;1
40948;18038;spicy_ital_m;1
44218;19438;five_cheese_l;1
29841;13179;;
44337;19490;;1
13334;5845;hawaiian_l;1
48018;21109;spinach_fet_s;1
30292;13385;cali_ckn_l;one
47116;20709;southw_ckn_s;1
22205;9755;ital_supr_m;One
47166;20728;mexicana_l;one
14740;6445;napolitana_m;one
14311;6258;thai_ckn_m;1
14954;6554;brie-carre-s;1
1128;492;ckn_pesto_l;1
32212;14233;;
22425;9851;;1
21718;9533;brie-carre-s;one
44632;19613;thai-ckn-l;1
37802;16690;prsc argla l;1
1524;678;napolitana_m;one
47828;21025;;2
35962;15879;mexicana_l;1
16892;7433;four_cheese_l;1
15171;6656;cali_ckn_l;1
2554;1131;pepperoni m;1
12219;5365;mexicana_m;1
46271;20323;bbq_ckn_s;1
46804;20550;;
35427;15642;ital_veggie_s;
37939;16750;veggie_veg_s;1
12761;5602;ital_cpcllo_l;one
30223;13348;pepperoni_l;1
31318;13825;bbq_ckn_m;1
18465;8111;four_cheese_l;1
36700;16195;thai_ckn_s;1
7351;3236;spinach_supr_m;1
34914;15418;peppr-salami-s;1
35814;15815;classic_dlx_s;1
2465;1093;prsc_argla_s;
3351;1481;southw_ckn_l;1
25337;11151;spicy-ital-s;1
30574;13498;spinach fet s;1
44125;19391;southw_ckn_m;1
35656;15741;mexicana-l;one
9072;3977;;1
31610;13957;ital_supr_m;1
24254;10659;;1
16787;7383;;1
13568;5951;cali_ckn_m;1
20231;8888;cali_ckn_l;1
27964;12312;hawaiian_s;1
38012;16780;four_cheese_l;1
14523;6352;thai ckn s;one
19100;8392;bbq-ckn-l;1
4721;2091;five cheese l;1
37072;16367;the_greek_s;1
1854;823;the_greek_l;one
21421;9397;th3_gr33k_l;1
40380;17793;sicilian_s;1
29076;12826;ckn-pesto-l;1
22802;10024;thai_ckn_m;One
12720;5583;peppr-salami-l;one
13655;5984;ckn_pesto_s;1
9095;3988;;1
14962;6557;ckn-alfredo-m;1
39535;17410;bbq_ckn_l;1
47812;21021;the_greek_l;1
1711;760;cali_ckn_s;one
14106;6175;cl@ssic_dlx_s;1
477;203;ital-veggie-m;1
6908;3048;pepperoni m;1
43822;19264;spicy_ital_s;1
4563;2021;cali_ckn_l;1
31456;13886;southw_ckn_m;1
29906;13209;cali_ckn_l;
37277;16455;bbq_ckn_m;1
15708;6891;peppr_salami_l;1
13187;5777;;1
27826;12257;ital_supr_l;2
10850;4749;hawaiian-s;-1
31540;13923;green_garden_s;1
12854;5639;southw_ckn_l;1
35911;15854;the_greek_m;1
22080;9698;;1
33668;14861;bbq_ckn_m;1
15463;6782;mexicana-m;
31728;14009;pep_msh_pep_m;1
27752;12224;pepperoni_m;one
41609;18308;bbq_ckn_m;1
24853;10931;;1
19846;8725;classic_dlx_m;1
3166;1402;hawaiian-s;one
15541;6812;pepperoni_l;1
670;295;cali_ckn_m;1
40525;17853;green_garden_s;
13079;5734;five-cheese-l;1
15035;6588;pep_msh_pep_l;1
17275;7596;the-greek-l;1
18056;7924;gr33n-gard3n-m;1
22450;9861;veggie_veg_s;1
11586;5095;hawaiian l;1
36049;15917;pep_msh_pep_s;One
10285;4499;sicilian l;1
20384;8951;ital_cpcllo_s;1
393;164;pepperoni_m;-1
33418;14763;brie_carre_s;1
44508;19561;mexicana_m;1
26029;11462;pepperoni_s;1
36627;16160;ital-veggie-m;one
6086;2699;sicilian_m;1
6353;2809;cali_ckn_m;1
21958;9642;cali-ckn-m;1
33078;14621;four_cheese_m;one
35840;15826;ital_veggie_m;one
21240;9313;the-greek-xl;1
46829;20560;s0uthw_ckn_m;1
3592;1591;sicilian-s;1
36347;16048;;1
18496;8120;thai_ckn_s;1
46375;20370;bbq_ckn_m;1
201;85;the-greek-m;one
9770;4278;thai_ckn_l;one
39761;17503;big_meat_s;1
10580;4632;ital_cpcllo_m;1
20881;9162;thai_ckn_l;one
17146;7543;five_cheese_l;2
44212;19436;veggie veg m;1
26144;11511;peppr_salami_l;1
33787;14917;bbq_ckn_s;1
13868;6075;five_cheese_l;1
20352;8939;classic dlx s;1
9316;4078;;1
21325;9350;spicy_ital_l;one
37337;16479;classic_dlx_l;1
1199;526;cali-ckn-l;one
43864;19279;;-1
18669;8203;four_cheese_l;1
46772;20537;pepper0ni s;1
40417;17809;;1
6936;3061;cali_ckn_s;1
13602;5963;peppr_salami_l;1
39189;17270;;1
28472;12543;classic_dlx_m;1
39149;17256;spin_pesto_m;One
9290;4069;four_cheese_m;1
47685;20961;mediterraneo l;1
7115;3138;pep_msh_pep_s;-1
33618;14840;spinach_fet_s;one
33529;14808;bbq_ckn_s;1
36927;16294;calabrese_m;1
10585;4635;;1
5238;2319;peppr_salami_l;1
11913;5230;ckn alfredo m;1
11086;4857;spin@ch_fet_l;1
21322;9349;ckn-pesto-l;2
5269;2333;spicy-ital-l;1
1247;551;four_cheese_l;1
32813;14505;veggie_veg_m;
37487;16550;pepperoni_s;
14056;6161;hawaiian_m;one
41079;18095;sicilian_l;1
38932;17162;sicilian-m;1
40414;17808;prsc_argla_s;1
18396;8077;prsc_argla_m;one
10725;4698;southw-ckn-l;one
11673;5131;;1
687;303;big_me@t_s;1
16349;7196;;one
40980;18052;spicy-ital-l;
41178;18138;cali_ckn_m;1
40618;17895;classic-dlx-m;1
24284;10670;bbq_ckn_m;-1
39779;17510;ital_cpcllo_s;1
31146;13753;pep msh pep s;1
28806;12702;spin_pesto_l;
22954;10099;;one
25827;11365;;one
970;425;soppressata_m;1
45548;20002;th@i_ckn_m;One
19258;8463;veggie veg m;1
38796;17105;hawaiian_l;1
5983;2650;ckn_pesto_l;
9138;4008;spin_pesto_l;1
27789;12243;veggie-veg-s;1
8874;3887;spin@ch_fet_m;One
21176;9284;big_meat_s;1
25229;11105;thai_ckn_l;one
35279;15578;hawaiian_s;1
36823;16245;bbq-ckn-l;1
10617;4647;green_garden_s;1
3938;1753;spinach_supr_s;1
46452;20403;spinach_fet_l;1
38900;17145;;1
41428;18237;;1
17037;7495;soppressata_s;1
32994;14583;;
42398;18651;four_cheese_l;
428;182;brie_carre_s;One
27832;12257;spicy_ital_l;1
16666;7337;four_cheese_m;1
40223;17733;thai_ckn_l;One
4513;2000;veggie_veg_s;1
2051;915;;1
4585;2031;southw_ckn_s;One
39503;17398;classic_dlx_s;
19041;8361;prsc_argla_l;1
14119;6180;ital_veggie_m;1
12915;5666;thai_ckn_l;1
45633;20038;spinach_fet_l;One
44027;19349;cali-ckn-s;1
32617;14412;;one
17357;7633;;1
9910;4342;peppr_salami_s;1
37708;16649;cali ckn l;1
42310;18614;ital_supr_s;1
40713;17940;southw_ckn_m;one
42788;18821;th@i_ckn_l;1
27741;12218;it@l_supr_l;1
12473;5479;cali_ckn_m;
35036;15468;;1
19152;8417;;1
13210;5789;southw-ckn-m;1
