order_id;date;time
10570;Sunday,26 June, 2016;22:46 PM
16111;2016-09-29;11H 24M 00S
11786;16-07-16 16:37:02;
4701;20-03-16 18:49:32;00H 00M 00S
13114;1470520800.0;
20058;Wednesday,07 December, 2016;16:01 PM
8261;18-05-16 18:52:42;00:00 AM
6066;2016-04-12;17:45:01
17891;Tuesday,01 November, 2016;14:47 PM
10279;22-06-16 12:38:03;00:00 AM
12217;2016-07-23;16:50 PM
6117;Wednesday,13 April, 2016;14:34 PM
4228;2016-03-13;11:21:11
19247;;13:54 PM
6928;2016-04-26;20:57:33
18971;20-11-16 13:48:34;00:00 AM
16354;;18:10:02
13447;Fri 12-Aug-2016;19H 05M 37S
5437;Friday,01 April, 2016;22H 41M 48S
15305;;13H 09M 38S
13787;Thursday,18 August, 2016;12H 56M 29S
8805;Saturday,28 May, 2016;12:51 PM
10739;Jun 29 2016;20H 54M 14S
6075;Apr 12 2016;19:25:43
18885;19-11-16 11:51:00;00:00 AM
15455;15-09-16 19:41:42;00:00 AM
2992;19-02-16 18:38:54;00H 00M 00S
6959;1461708000.0;13:55:53
18867;;00:00:00
7763;;11:35:17
8277;Thursday,19 May, 2016;11H 26M 05S
6580;Thu 21-Apr-2016;12:25 PM
6611;2016-04-21;18H 06M 39S
249;Monday,04 January, 2016;21H 06M 16S
14215;25-08-16 19:23:18;
6451;18-04-16 22:38:12;00:00:00
2925;;18:03 PM
8246;May 18 2016;16:15 PM
5571;2016-04-04;13:10:43
17207;;
13196;Monday,08 August, 2016;18:57:09
14923;Sep 7 2016;12:41 PM
613;2016-01-10;
2623;13-02-16 16:08:36;00:00 AM
20320;Sun 11-Dec-2016;19:04:53
9756;Monday,13 June, 2016;
10657;2016-06-28;14:53:43
19369;Sat 26-Nov-2016;19:01 PM
13032;06-08-16 11:53:16;
2891;Thursday,18 February, 2016;11H 39M 41S
19357;Saturday,26 November, 2016;18H 23M 08S
11329;2016-07-08;19H 21M 35S
9049;01-06-16 14:14:08;00:00:00
12124;Jul 22 2016;12:39 PM
11041;Jul 4 2016;15:08 PM
11114;04-07-16 21:58:28;00:00 AM
5251;30-03-16 11:52:18;00H 00M 00S
3105;Feb 21 2016;16H 46M 37S
14130;Wed 24-Aug-2016;13:25 PM
13886;Fri 19-Aug-2016;22H 01M 32S
13616;Aug 15 2016;16:38:02
11291;08-07-16 12:44:24;00:00:00
16747;Mon 10-Oct-2016;16:48:34
7946;1463176800.0;11H 36M 58S
10553;26-06-16 18:52:29;00:00 AM
12974;1470348000.0;11:51:17
5700;Wednesday,06 April, 2016;13H 25M 16S
12556;2016-07-29;13:20 PM
7995;1463176800.0;
9160;03-06-16 12:24:34;00:00:00
6235;15-04-16 16:19:22;00:00:00
9689;Sat 11-Jun-2016;21:23:36
11385;1468015200.0;18:42:17
15838;22-09-16 13:18:06;
8013;14-05-16 21:23:42;00:00 AM
12266;2016-07-24;14:25:08
15402;;20H 38M 28S
1723;1454022000.0;20:50 PM
18421;Thursday,10 November, 2016;
13452;2016-08-12;19H 56M 00S
745;;13H 36M 53S
8167;May 16 2016;21H 41M 00S
6693;1461362400.0;11:53:21
4595;Mar 18 2016;20H 41M 38S
14925;1473199200.0;12:59:03
711;;00H 00M 00S
7070;Fri 29-Apr-2016;14H 02M 06S
15536;Sep 17 2016;12H 29M 42S
6458;;13:18:38
8689;26-05-16 11:51:34;00:00 AM
16856;13-10-16 17:09:02;00:00 AM
367;06-01-16 20:05:12;00H 00M 00S
17566;Oct 27 2016;12:06:53
3588;Mar 2 2016;12:42 PM
3667;Mar 3 2016;16:46:19
732;2016-01-12;19H 30M 17S
11184;;
5485;2016-04-02;18H 27M 22S
7355;May 3 2016;20:02:32
13572;14-08-16 19:08:46;00H 00M 00S
17000;2016-10-15;17:21:52
18433;Thu 10-Nov-2016;
534;2016-01-09;16:43 PM
7027;Thursday,28 April, 2016;15H 10M 51S
9398;;13:37:18
17433;Sunday,23 October, 2016;18:53:32
16974;Oct 15 2016;13H 39M 49S
1417;Sunday,24 January, 2016;
3168;22-02-16 21:36:58;00:00:00
16056;Sep 27 2016;21:49:33
3973;Mar 8 2016;17:34 PM
7728;Tuesday,10 May, 2016;16:23:43
8286;Thu 19-May-2016;12:42:46
11588;Jul 13 2016;11:45:51
10411;24-06-16 14:19:35;00:00 AM
11453;1468101600.0;19:53:19
5802;;11H 29M 19S
10064;;00:00 AM
16055;1474927200.0;21H 29M 35S
8370;2016-05-20;18:45:36
2042;03-02-16 18:01:43;00:00 AM
12816;02-08-16 15:18:42;00:00 AM
5353;;18:40 PM
8866;Sunday,29 May, 2016;14:21 PM
15997;1474927200.0;11:53:21
5285;1459288800.0;17H 34M 44S
6864;1461535200.0;19H 32M 31S
21183;2016-12-28;12:09:18
12350;Jul 25 2016;18H 32M 48S
21178;Dec 27 2016;21H 02M 45S
3159;;19:38 PM
3101;21-02-16 16:12:23;00H 00M 00S
18839;2016-11-18;11H 30M 47S
533;Saturday,09 January, 2016;16:28 PM
17400;2016-10-23;13:12 PM
7074;Apr 29 2016;16:04:19
1179;Jan 20 2016;18:02:28
10476;Sat 25-Jun-2016;15H 21M 37S
14242;2016-08-26;13:59 PM
669;Jan 11 2016;18H 40M 44S
6408;Apr 18 2016;15:09:16
4099;1457564400.0;18:21 PM
1939;Feb 2 2016;
2010;1454454000.0;13:00:41
10388;24-06-16 11:29:31;00H 00M 00S
17871;Monday,31 October, 2016;21:26:55
11543;Jul 12 2016;16:37:10
6552;Wed 20-Apr-2016;18:34 PM
801;Thu 14-Jan-2016;13:10:53
7119;;00:00 AM
5792;Thursday,07 April, 2016;
12749;2016-08-01;14:54 PM
883;2016-01-15;16H 56M 05S
9840;Jun 14 2016;16:56 PM
9377;Monday,06 June, 2016;19:45 PM
14371;Sunday,28 August, 2016;15H 55M 49S
667;Mon 11-Jan-2016;18H 13M 08S
18784;Wednesday,16 November, 2016;21:00:17
13562;Sunday,14 August, 2016;
9096;2016-06-02;11H 20M 08S
19065;Nov 21 2016;20:10:50
15858;Thursday,22 September, 2016;16:47:25
1384;Sat 23-Jan-2016;20:31 PM
12878;03-08-16 14:26:56;00H 00M 00S
13045;Sat 06-Aug-2016;13H 11M 15S
9817;2016-06-14;
16197;30-09-16 16:02:31;00:00 AM
5899;;18:12:18
3156;Monday,22 February, 2016;18:57 PM
2842;Wednesday,17 February, 2016;13:31 PM
12728;Sun 31-Jul-2016;22H 18M 45S
20567;15-12-16 22:26:20;00H 00M 00S
19033;;15:46 PM
13742;Aug 17 2016;15:47 PM
8215;2016-05-17;
8024;Sunday,15 May, 2016;12:36:47
19024;Monday,21 November, 2016;13:47:03
5549;2016-04-03;19H 40M 36S
8980;2016-05-31;14H 00M 29S
6985;Wed 27-Apr-2016;17H 59M 02S
1682;;13:27:10
1050;Jan 18 2016;15H 05M 54S
20727;Sun 18-Dec-2016;16:38:33
2955;1455836400.0;12H 25M 18S
10154;;
11211;Wed 06-Jul-2016;18:47 PM
8846;1464472800.0;11:18 AM
9860;1465855200.0;20H 49M 49S
19215;;00H 00M 00S
2885;2016-02-17;22:20:14
10209;1466373600.0;19H 50M 42S
6934;Tue 26-Apr-2016;21:37:40
2959;2016-02-19;13H 01M 24S
1042;Jan 18 2016;14:06:19
3030;Feb 20 2016;13:59 PM
10292;Wed 22-Jun-2016;14:12 PM
14255;;16:18 PM
9196;2016-06-03;18:59 PM
19954;2016-12-05;18:06:20
6367;Sunday,17 April, 2016;
14126;;13:05 PM
6989;;18:46 PM
11755;Jul 15 2016;22H 56M 31S
20800;19-12-16 17:19:12;00H 00M 00S
8302;May 19 2016;16:36:42
5329;31-03-16 14:48:27;00:00 AM
3458;Feb 27 2016;19:11:01
1085;;
6486;Apr 19 2016;
11674;Thu 14-Jul-2016;18:58 PM
9077;2016-06-01;18:11:49
12955;04-08-16 18:38:33;00H 00M 00S
10749;Jun 30 2016;12:22 PM
5466;1459548000.0;15:29:15
6757;Sun 24-Apr-2016;12H 32M 10S
8377;20-05-16 20:11:45;00:00:00
9660;Sat 11-Jun-2016;16:39 PM
12624;1469829600.0;14:17 PM
7872;May 12 2016;19:31 PM
13971;1471730400.0;17H 00M 16S
16898;14-10-16 13:02:26;00:00 AM
5607;Mon 04-Apr-2016;19:25:28
1010;;00:00 AM
14055;22-08-16 19:14:13;00:00:00
9750;;00:00 AM
1068;Jan 18 2016;18H 16M 32S
10395;Jun 24 2016;12:34:29
17048;Sunday,16 October, 2016;11:47:04
2314;Mon 08-Feb-2016;14H 25M 11S
11900;Jul 18 2016;13H 16M 25S
14688;2016-09-03;12:40:44
15281;Mon 12-Sep-2016;19:35 PM
10140;2016-06-19;16:54 PM
1894;2016-02-01;17:13 PM
3774;;13:47:15
5902;09-04-16 18:45:49;00:00 AM
2192;2016-02-06;
21049;Dec 23 2016;21H 27M 59S
18342;2016-11-09;13H 01M 07S
3912;1457305200.0;18H 43M 59S
8155;16-05-16 19:48:23;00:00 AM
9188;03-06-16 16:59:46;00:00 AM
21116;26-12-16 14:45:19;
18747;1479250800.0;13:56:31
7246;Monday,02 May, 2016;
3382;2016-02-26;17H 24M 43S
6046;12-04-16 13:07:43;00H 00M 00S
4784;Tue 22-Mar-2016;12:23 PM
7193;May 1 2016;
12466;;00:00:00
15186;2016-09-11;16H 07M 28S
14467;Mon 29-Aug-2016;21:39 PM
3090;Sunday,21 February, 2016;14:03 PM
1247;21-01-16 19:54:37;00:00 AM
12616;30-07-16 13:27:05;00:00 AM
7286;;18H 42M 09S
15604;2016-09-18;12:47 PM
3466;27-02-16 20:35:42;00:00 AM
5857;Fri 08-Apr-2016;21H 40M 16S
14477;Tuesday,30 August, 2016;
20947;2016-12-22;12:35 PM
7181;1462053600.0;12H 31M 16S
4557;Friday,18 March, 2016;13H 24M 33S
5687;06-04-16 12:24:21;00H 00M 00S
8294;;13H 50M 16S
7546;07-05-16 15:39:38;00:00 AM
20401;13-12-16 11:52:09;00:00 AM
18321;;00:00:00
15322;Tue 13-Sep-2016;17:08 PM
6779;Sunday,24 April, 2016;16:07 PM
6717;Apr 23 2016;15:47:05
20977;Thursday,22 December, 2016;17:15:52
8900;29-05-16 20:56:00;00H 00M 00S
17069;Oct 16 2016;14:54 PM
13947;2016-08-21;12:17 PM
2421;Wed 10-Feb-2016;
571;Sun 10-Jan-2016;13:14 PM
17836;;17:10:28
10842;Friday,01 July, 2016;18:16:14
14235;;12H 33M 46S
8124;May 16 2016;15H 02M 06S
2245;07-02-16 12:30:31;00:00 AM
6908;;16:17:32
21027;23-12-16 17:16:04;00H 00M 00S
10015;2016-06-17;14H 41M 37S
12721;Sunday,31 July, 2016;20:20 PM
9320;Sunday,05 June, 2016;20:45 PM
15862;1474495200.0;18:12:53
20493;Wed 14-Dec-2016;18:49:35
16885;Oct 14 2016;12:17 PM
11217;;20H 11M 23S
13425;1470952800.0;15:47:32
10706;Jun 29 2016;13:22:17
4482;Thu 17-Mar-2016;13H 57M 38S
4488;2016-03-17;14:57 PM
20029;Tue 06-Dec-2016;19:59:00
16837;2016-10-13;13:21:15
15551;Sep 17 2016;15H 08M 19S
17886;2016-11-01;13:02:02
9493;08-06-16 18:59:40;00H 00M 00S
6423;Apr 18 2016;17:42 PM
16513;2016-10-06;14H 12M 59S
9088;2016-06-01;20H 03M 31S
6071;Apr 12 2016;18H 35M 38S
13623;1471212000.0;17:25 PM
5795;07-04-16 21:30:19;00:00:00
18310;Tuesday,08 November, 2016;17H 58M 19S
9820;;12:58:59
14412;28-08-16 22:39:36;
10715;2016-06-29;16:22 PM
17830;;00H 00M 00S
16306;2016-10-01;19:54 PM
10858;Jul 1 2016;
16506;Thursday,06 October, 2016;13H 25M 10S
19002;Nov 20 2016;19H 33M 03S
2707;;00:00:00
15746;20-09-16 17:28:12;00:00:00
7555;07-05-16 17:10:12;00:00 AM
6175;Thu 14-Apr-2016;15:05:50
106;1451689200.0;18H 12M 13S
4487;Thu 17-Mar-2016;14:41:19
16911;1476396000.0;16H 04M 40S
1880;Mon 01-Feb-2016;16:15 PM
9576;10-06-16 12:27:17;00:00 AM
18725;Nov 15 2016;22:03 PM
18016;03-11-16 16:33:10;
3907;Monday,07 March, 2016;18:06 PM
12464;;16H 33M 42S
9204;2016-06-03;21:48 PM
19048;Mon 21-Nov-2016;18:23:53
10249;;00:00:00
6410;Apr 18 2016;15H 55M 03S
8926;2016-05-30;14H 20M 59S
5003;26-03-16 11:50:45;00:00:00
6257;Fri 15-Apr-2016;18:49 PM
15151;10-09-16 21:04:48;00H 00M 00S
11117;Jul 4 2016;22:24 PM
3018;2016-02-20;13:12:40
15480;2016-09-16;12:30:03
17905;Tue 01-Nov-2016;17:24:59
7308;Monday,02 May, 2016;21:56 PM
7042;Thu 28-Apr-2016;17:59 PM
19117;22-11-16 21:46:23;00:00 AM
8421;Saturday,21 May, 2016;17:36:58
13099;Sunday,07 August, 2016;
4105;;19H 30M 41S
16729;2016-10-10;13:21 PM
17121;Oct 17 2016;15:17:57
10112;Jun 19 2016;12H 42M 01S
7255;Monday,02 May, 2016;14:45:49
11264;Thu 07-Jul-2016;19:47:02
9619;1465509600.0;20H 26M 35S
7341;Tue 03-May-2016;17:17:46
12910;03-08-16 21:55:54;00H 00M 00S
19423;Sunday,27 November, 2016;13H 09M 42S
1065;2016-01-18;17:48:16
16852;Oct 13 2016;16:13 PM
4978;25-03-16 18:35:12;00:00 AM
11337;1467928800.0;
6373;17-04-16 19:13:22;00H 00M 00S
4538;;21:31 PM
387;Thursday,07 January, 2016;13H 03M 14S
999;Jan 17 2016;17:21:24
16903;Fri 14-Oct-2016;13:26:22
9724;2016-06-12;17H 08M 22S
1848;1454281200.0;11H 40M 46S
2874;;00H 00M 00S
3985;Mar 8 2016;18:29:24
5291;2016-03-30;18:22:03
15977;;
5044;1458946800.0;17H 58M 03S
7522;May 7 2016;11:46 AM
7993;14-05-16 18:22:35;00:00:00
10115;2016-06-19;13H 08M 39S
16447;Tuesday,04 October, 2016;13:21 PM
16912;Friday,14 October, 2016;
18998;1479596400.0;19:27:33
19187;24-11-16 12:34:40;00:00:00
17992;1478127600.0;11:58:24
19940;Monday,05 December, 2016;15:02:33
12180;Sat 23-Jul-2016;11:15:56
6234;Friday,15 April, 2016;15:58:26
21070;Dec 24 2016;15:08:38
15744;Tuesday,20 September, 2016;
6810;Sunday,24 April, 2016;20:53:38
15826;1474408800.0;22H 23M 06S
17872;31-10-16 21:45:19;00:00 AM
17746;29-10-16 22:45:29;00:00:00
13294;2016-08-10;13:21:44
7010;Thursday,28 April, 2016;12H 13M 07S
19931;Monday,05 December, 2016;13H 10M 29S
4809;22-03-16 19:18:35;00:00 AM
8907;1464472800.0;21:33:17
14683;Sep 3 2016;
1315;;00H 00M 00S
6579;1461189600.0;12:19 PM
8470;May 22 2016;16:22:09
12499;Thursday,28 July, 2016;12:54 PM
10191;2016-06-20;15H 48M 07S
14671;1472767200.0;18:56 PM
16293;Oct 1 2016;18:22:28
11454;;19H 59M 19S
16664;Oct 9 2016;12:04:03
133;2016-01-02;22:00:17
2043;03-02-16 18:23:13;00H 00M 00S
16240;Oct 1 2016;12H 20M 43S
10965;03-07-16 17:12:16;00H 00M 00S
4463;16-03-16 19:27:52;00:00:00
3776;Mar 5 2016;
10324;;21H 03M 42S
776;Jan 13 2016;18H 50M 43S
13217;Monday,08 August, 2016;
20604;2016-12-16;17H 07M 30S
10726;Jun 29 2016;18H 17M 44S
12259;2016-07-24;
8102;2016-05-15;21H 41M 34S
16867;1476309600.0;19:02:32
2807;Tuesday,16 February, 2016;17H 13M 02S
222;04-01-16 15:46:38;00:00:00
9496;2016-06-08;19:24 PM
5441;02-04-16 11:53:01;00:00:00
19046;21-11-16 18:19:19;00H 00M 00S
10452;Jun 25 2016;11:21:53
20230;2016-12-10;13:55:03
15328;13-09-16 18:37:07;00:00 AM
10876;Sat 02-Jul-2016;12:29 PM
7950;Saturday,14 May, 2016;12:12 PM
8345;Friday,20 May, 2016;14H 57M 20S
2854;;15:24:37
5775;2016-04-07;
8140;;17:48:04
11525;2016-07-12;
16620;Oct 8 2016;12H 23M 25S
21101;24-12-16 20:58:44;00H 00M 00S
11557;Tuesday,12 July, 2016;18H 09M 03S
914;2016-01-16;12H 14M 22S
21350;;23:02:05
20437;Tuesday,13 December, 2016;18H 32M 15S
6850;2016-04-25;17:34:17
17243;Oct 20 2016;
18051;Friday,04 November, 2016;13H 35M 54S
12257;2016-07-24;12H 43M 56S
17443;Sunday,23 October, 2016;19H 35M 52S
17456;Sunday,23 October, 2016;22:17 PM
14066;22-08-16 21:11:53;
4088;1457564400.0;15H 48M 01S
14189;25-08-16 13:53:31;00H 00M 00S
16601;;18:59 PM
267;05-01-16 13:37:50;00:00 AM
5541;1459634400.0;18:25:22
10586;2016-06-27;13:58 PM
739;Wed 13-Jan-2016;12H 19M 38S
5543;Sunday,03 April, 2016;18H 48M 12S
16234;1475272800.0;11H 45M 01S
16544;Thu 06-Oct-2016;20H 09M 23S
2100;Thu 04-Feb-2016;18:46 PM
10166;Sunday,19 June, 2016;21H 19M 19S
18550;Nov 12 2016;20:02 PM
14455;2016-08-29;20:06 PM
8194;Tue 17-May-2016;17:15 PM
12498;;12H 45M 04S
3690;2016-03-03;21:58 PM
8346;Fri 20-May-2016;15:03 PM
13991;2016-08-21;19:07 PM
14421;1472421600.0;
10957;Jul 3 2016;15:23:03
15199;Sep 11 2016;17:40:48
5372;2016-04-01;11:42:11
9895;Wednesday,15 June, 2016;16:16:21
14958;;18:35:05
12947;1470261600.0;17:40 PM
3848;2016-03-06;
18255;2016-11-07;17:59 PM
12950;Thu 04-Aug-2016;
4193;Saturday,12 March, 2016;14H 05M 44S
21163;27-12-16 16:41:00;
2104;Thursday,04 February, 2016;
20483;1481670000.0;17H 48M 55S
17633;;12:37 PM
6278;Sat 16-Apr-2016;12:52:09
15286;2016-09-12;20:11 PM
10422;2016-06-24;17:23:54
9159;Friday,03 June, 2016;
20862;20-12-16 19:04:16;00:00:00
6444;Apr 18 2016;20:50:24
14534;;13:22 PM
13816;18-08-16 18:05:38;00:00 AM
5169;Monday,28 March, 2016;18:04:45
2118;05-02-16 12:24:57;00H 00M 00S
18183;2016-11-06;
16202;;16:25:53
19166;2016-11-23;20:22 PM
12773;Monday,01 August, 2016;18H 29M 22S
61;Friday,01 January, 2016;20:08:43
19209;Nov 24 2016;16:48:40
17799;;21:06 PM
756;Jan 13 2016;15H 55M 11S
4894;24-03-16 12:54:29;00:00:00
18864;2016-11-18;16:34:04
5750;Apr 7 2016;12:52:30
5138;28-03-16 12:40:47;00H 00M 00S
14376;;00H 00M 00S
20697;18-12-16 11:52:13;00H 00M 00S
11006;03-07-16 21:30:00;00H 00M 00S
12707;Sun 31-Jul-2016;18:44:15
3752;Saturday,05 March, 2016;11H 49M 36S
10756;1467237600.0;13:15:45
10683;Jun 28 2016;20:03:44
19591;;
18299;08-11-16 16:13:46;00:00 AM
8333;May 20 2016;
7527;May 7 2016;12:22:48
12371;Monday,25 July, 2016;21:13:44
6948;Apr 27 2016;12:13:19
5931;Sunday,10 April, 2016;15:24:08
1889;01-02-16 17:03:26;00:00 AM
15184;11-09-16 15:44:24;00:00:00
7801;Wed 11-May-2016;17:59:12
19295;1480114800.0;11:53:53
5587;04-04-16 16:00:38;00:00 AM
18510;2016-11-12;13:18 PM
2608;Feb 13 2016;13:11 PM
464;Fri 08-Jan-2016;14H 49M 01S
18664;Mon 14-Nov-2016;19H 39M 07S
10712;1467151200.0;15:36:51
14600;Thu 01-Sep-2016;14:33:33
16606;Friday,07 October, 2016;19:46 PM
7824;May 12 2016;12H 05M 03S
3631;02-03-16 20:41:25;
8379;;20H 50M 03S
15552;Sep 17 2016;
8149;May 16 2016;19H 09M 50S
12288;;18H 16M 24S
6480;Tue 19-Apr-2016;17H 21M 16S
20107;1481151600.0;13:29:58
3569;2016-03-01;19H 39M 29S
3133;21-02-16 23:05:24;00:00 AM
15695;Mon 19-Sep-2016;18:06:12
7842;Thursday,12 May, 2016;14:13 PM
7855;12-05-16 16:58:36;00:00:00
3221;1456182000.0;21:09:47
13776;;11:30 AM
8644;May 25 2016;12:39 PM
2215;1454713200.0;18H 07M 53S
16060;Sep 28 2016;11H 39M 44S
4454;Mar 16 2016;18:29 PM
2196;;00:00:00
20558;Thu 15-Dec-2016;19H 35M 02S
12601;Sat 30-Jul-2016;11:50 AM
18082;1478214000.0;20:36 PM
10898;02-07-16 16:23:34;00:00 AM
16666;Oct 9 2016;12H 09M 28S
5055;1458946800.0;19:51 PM
5475;Apr 2 2016;17H 07M 48S
971;Jan 16 2016;21:46:20
21216;Wed 28-Dec-2016;21:58:08
9846;Tue 14-Jun-2016;18:06 PM
5377;Apr 1 2016;
686;Tue 12-Jan-2016;
12139;2016-07-22;
8500;1463868000.0;20H 07M 41S
11923;;18H 00M 54S
21016;23-12-16 14:08:29;00:00 AM
5428;01-04-16 19:49:32;
21217;Dec 28 2016;22:22 PM
556;2016-01-09;20:23:12
19692;Dec 1 2016;13:33 PM
18172;2016-11-06;14:16 PM
19741;2016-12-02;12:29:26
4336;Mon 14-Mar-2016;18:40:57
13336;Wed 10-Aug-2016;22:34:16
14927;;
17618;Thursday,27 October, 2016;21:31:18
2123;Friday,05 February, 2016;12H 54M 56S
20504;Wednesday,14 December, 2016;20H 36M 46S
13964;Aug 21 2016;15:05 PM
10902;Sat 02-Jul-2016;16:48:15
11622;2016-07-13;18:16:55
20077;Wed 07-Dec-2016;19:27 PM
12590;2016-07-29;20H 19M 29S
2282;;
20339;2016-12-11;22:08 PM
5491;02-04-16 20:04:13;00:00:00
11258;Jul 7 2016;18:19 PM
9964;Thu 16-Jun-2016;17:19:00
3615;Mar 2 2016;17:13 PM
3089;Feb 21 2016;13H 42M 51S
7930;May 13 2016;18H 33M 37S
13850;;13:19 PM
16913;14-10-16 16:36:17;00:00:00
6416;18-04-16 17:00:58;00:00:00
9420;Jun 7 2016;17H 32M 53S
9247;Jun 4 2016;18:32:46
20101;2016-12-08;
11549;Tuesday,12 July, 2016;17H 04M 28S
18919;19-11-16 16:58:26;00:00 AM
19206;Nov 24 2016;16:40 PM
8298;Thursday,19 May, 2016;15:32 PM
20729;2016-12-18;17H 22M 17S
13262;Tuesday,09 August, 2016;19H 07M 28S
10725;Wednesday,29 June, 2016;18:06:14
18109;05-11-16 13:54:42;00:00 AM
18746;Wed 16-Nov-2016;13:46:47
2920;Thu 18-Feb-2016;17H 08M 04S
4163;Mar 11 2016;18H 28M 15S
6182;Thu 14-Apr-2016;
10716;Wednesday,29 June, 2016;16:33:26
13902;Sat 20-Aug-2016;13:48 PM
6775;Apr 24 2016;
7647;2016-05-08;21:49 PM
18089;;11H 17M 06S
9020;Tuesday,31 May, 2016;21:47 PM
10044;Jun 17 2016;21:52:02
3372;Feb 26 2016;15:58 PM
14490;Tue 30-Aug-2016;16H 31M 06S
5188;Mar 28 2016;20H 43M 58S
17368;1477087200.0;18:20:49
18895;1479510000.0;13:19:13
20613;Fri 16-Dec-2016;18H 28M 12S
324;06-01-16 13:06:44;00:00 AM
15102;10-09-16 12:51:27;00:00:00
3328;25-02-16 18:44:25;00:00 AM
20154;09-12-16 12:51:56;00:00:00
19102;Nov 22 2016;17:32:26
1200;Jan 20 2016;22H 14M 41S
12372;25-07-16 21:35:42;00H 00M 00S
5746;Apr 7 2016;12:38 PM
9904;15-06-16 17:23:09;00:00:00
12837;;19:51 PM
13926;Aug 20 2016;18:16:20
6849;25-04-16 17:28:17;00:00:00
12365;1469397600.0;20:15:01
15293;12-09-16 21:26:43;00H 00M 00S
1381;23-01-16 20:08:54;00:00 AM
19744;1480633200.0;12:38:54
166;Sunday,03 January, 2016;16H 58M 51S
6594;Thu 21-Apr-2016;14H 29M 24S
2380;09-02-16 16:22:26;00H 00M 00S
15295;1473631200.0;21H 57M 17S
18181;Sun 06-Nov-2016;16:59:01
16356;1475359200.0;18:21:44
17056;1476568800.0;12:33 PM
8314;May 19 2016;19:08 PM
6504;Wednesday,20 April, 2016;11:52:59
5930;2016-04-10;14:44:44
12349;Mon 25-Jul-2016;18:29:56
10460;Saturday,25 June, 2016;
17136;1476655200.0;18H 17M 07S
14905;Tue 06-Sep-2016;19H 35M 48S
13106;Sunday,07 August, 2016;13:29 PM
17554;Oct 25 2016;
16761;1476050400.0;19:33:34
19104;1479769200.0;17:37 PM
12454;2016-07-27;14H 54M 30S
3349;2016-02-26;12:12 PM
3703;Friday,04 March, 2016;12:59 PM
4274;Sun 13-Mar-2016;19H 24M 05S
20753;2016-12-18;19:57 PM
18759;Wednesday,16 November, 2016;16:24:08
8847;1464472800.0;11:27 AM
7196;Sun 01-May-2016;13H 28M 45S
19192;24-11-16 13:19:12;00:00:00
15787;;13:28:14
4622;Saturday,19 March, 2016;14:31 PM
2522;2016-02-11;19:25 PM
6220;;13:17:16
12501;Thursday,28 July, 2016;12:57:39
8062;15-05-16 17:55:39;00:00 AM
3860;06-03-16 18:59:18;00:00:00
9091;Jun 1 2016;
2777;2016-02-15;21H 56M 36S
11151;2016-07-05;18:28 PM
13319;Aug 10 2016;18H 30M 33S
12861;Wed 03-Aug-2016;12:15 PM
4511;;17H 57M 13S
13550;;15:25 PM
11055;Jul 4 2016;17:07 PM
8985;31-05-16 15:46:54;00H 00M 00S
12285;Sun 24-Jul-2016;18H 07M 21S
5882;Sat 09-Apr-2016;15:42:13
3790;Sat 05-Mar-2016;16:12 PM
14506;2016-08-30;19:13 PM
4375;;16H 00M 44S
6538;Wednesday,20 April, 2016;16:54 PM
6421;Monday,18 April, 2016;17:35 PM
13287;Wednesday,10 August, 2016;12:08:30
15226;Sun 11-Sep-2016;21:25 PM
8683;May 25 2016;
18446;Thu 10-Nov-2016;20H 08M 35S
6660;22-04-16 15:48:29;00:00 AM
20300;Dec 11 2016;15:44:30
723;12-01-16 18:21:04;00H 00M 00S
10314;;00:00:00
9966;Jun 16 2016;17H 27M 11S
14695;Sat 03-Sep-2016;13H 20M 55S
9997;2016-06-17;11:53:46
18274;2016-11-07;20:45:04
3255;;16:41:21
1224;1453330800.0;
19394;Saturday,26 November, 2016;21H 07M 49S
10918;Jul 2 2016;19H 15M 58S
17950;2016-11-02;13:18 PM
7788;Wed 11-May-2016;16:04:29
10382;Jun 23 2016;20:40:20
108;;18:25:25
18285;Tuesday,08 November, 2016;13:08 PM
2530;1455145200.0;20:11 PM
2679;Sun 14-Feb-2016;16H 01M 35S
14753;2016-09-04;12:49:31
1396;24-01-16 13:34:33;00:00:00
11219;2016-07-06;20:51:51
18440;Thu 10-Nov-2016;19H 24M 36S
19283;Nov 25 2016;19H 59M 42S
13839;1471557600.0;11:44:18
6630;;
1129;19-01-16 19:00:20;00H 00M 00S
4816;Tuesday,22 March, 2016;20:55:27
8909;Sunday,29 May, 2016;21H 36M 29S
16440;Tue 04-Oct-2016;11:44:39
2485;Feb 11 2016;13:22 PM
20296;;14:33:53
16486;04-10-16 21:29:07;00:00:00
14510;Tuesday,30 August, 2016;
9560;2016-06-09;20:11 PM
7103;Fri 29-Apr-2016;20H 33M 03S
744;Wed 13-Jan-2016;13H 34M 48S
7747;Tuesday,10 May, 2016;18:34:12
15942;;00:00:00
4276;1457823600.0;19:26 PM
10228;Tuesday,21 June, 2016;13:00:56
4080;Mar 10 2016;14:38 PM
4013;1457478000.0;13H 31M 53S
2712;1455404400.0;20:52:05
14280;26-08-16 20:53:50;00:00:00
11391;Saturday,09 July, 2016;
19256;Friday,25 November, 2016;14:54 PM
10133;Jun 19 2016;15H 41M 32S
15340;Sep 13 2016;20:37 PM
13241;Tue 09-Aug-2016;15H 13M 32S
117;Saturday,02 January, 2016;19:23:02
11946;Jul 18 2016;21H 29M 31S
16892;2016-10-14;
