order_id,date,time,pizzas,day
315,06/01/2015,12:17:40,['classic_dlx_m'],Tuesday
316,06/01/2015,12:29:34,"['hawaiian_s', 'ital_supr_m']",Tuesday
317,06/01/2015,12:31:00,"['cali_ckn_s', 'classic_dlx_m', 'four_cheese_l', 'hawaiian_s', 'pep_msh_pep_l', 'prsc_argla_s', 'spinach_fet_s']",Tuesday
318,06/01/2015,12:45:14,"['ital_cpcllo_l', 'mexicana_l', 'soppressata_s', 'spicy_ital_l']",Tuesday
319,06/01/2015,12:46:22,['ital_supr_m'],Tuesday
320,06/01/2015,12:46:40,"['cali_ckn_m', 'ckn_pesto_l']",Tuesday
321,06/01/2015,12:56:21,['ital_supr_l'],Tuesday
322,06/01/2015,13:02:13,"['cali_ckn_l', 'ckn_pesto_l', 'classic_dlx_s', 'thai_ckn_l']",Tuesday
323,06/01/2015,13:05:33,['classic_dlx_m'],Tuesday
324,06/01/2015,13:06:44,['five_cheese_l'],Tuesday
325,06/01/2015,13:07:32,"['classic_dlx_s', 'veggie_veg_s']",Tuesday
326,06/01/2015,13:10:13,"['cali_ckn_m', 'spinach_supr_l']",Tuesday
327,06/01/2015,13:10:54,['classic_dlx_m'],Tuesday
328,06/01/2015,13:16:35,['mediterraneo_l'],Tuesday
329,06/01/2015,13:22:44,"['spicy_ital_l', 'spinach_supr_m']",Tuesday
330,06/01/2015,13:27:11,"['big_meat_s', 'ckn_alfredo_m', 'classic_dlx_m', 'classic_dlx_s', 'five_cheese_l', 'four_cheese_l', 'hawaiian_l', 'pep_msh_pep_l', 'peppr_salami_s', 'sicilian_l', 'spicy_ital_l', 'spicy_ital_m', 'spinach_fet_l', 'the_greek_m']",Tuesday
331,06/01/2015,13:43:30,['prsc_argla_m'],Tuesday
332,06/01/2015,14:12:01,"['sicilian_m', 'southw_ckn_l', 'thai_ckn_m']",Tuesday
333,06/01/2015,14:16:36,['ckn_alfredo_m'],Tuesday
334,06/01/2015,14:24:18,"['calabrese_l', 'pepperoni_m', 'southw_ckn_m', 'thai_ckn_l']",Tuesday
335,06/01/2015,14:24:47,['mediterraneo_l'],Tuesday
336,06/01/2015,14:51:41,['prsc_argla_l'],Tuesday
337,06/01/2015,15:03:12,"['hawaiian_l', 'pepperoni_l']",Tuesday
338,06/01/2015,15:18:26,"['mexicana_l', 'thai_ckn_l', 'the_greek_xl']",Tuesday
339,06/01/2015,15:25:13,['spicy_ital_m'],Tuesday
340,06/01/2015,15:35:32,['peppr_salami_s'],Tuesday
341,06/01/2015,15:35:47,"['bbq_ckn_m', 'pepperoni_s']",Tuesday
342,06/01/2015,15:44:12,"['sicilian_l', 'southw_ckn_l']",Tuesday
343,06/01/2015,15:45:37,"['five_cheese_l', 'four_cheese_m']",Tuesday
344,06/01/2015,16:01:11,['ital_cpcllo_m'],Tuesday
345,06/01/2015,16:01:47,"['peppr_salami_s', 'spinach_fet_s']",Tuesday
346,06/01/2015,16:30:00,"['green_garden_s', 'hawaiian_s', 'ital_cpcllo_l', 'napolitana_s']",Tuesday
347,06/01/2015,16:37:17,"['spinach_fet_l', 'thai_ckn_l', 'veggie_veg_m']",Tuesday
348,06/01/2015,16:49:12,"['classic_dlx_m', 'thai_ckn_l', 'thai_ckn_s']",Tuesday
349,06/01/2015,17:25:58,['pepperoni_l'],Tuesday
350,06/01/2015,17:37:05,"['classic_dlx_l', 'pepperoni_m', 'spicy_ital_s']",Tuesday
351,06/01/2015,17:37:29,"['big_meat_s', 'hawaiian_m']",Tuesday
352,06/01/2015,17:45:48,"['big_meat_s', 'ital_cpcllo_l']",Tuesday
353,06/01/2015,17:59:48,"['bbq_ckn_l', 'cali_ckn_l', 'prsc_argla_s']",Tuesday
354,06/01/2015,18:01:44,"['green_garden_s', 'veggie_veg_l']",Tuesday
355,06/01/2015,18:14:45,"['ckn_alfredo_m', 'ital_supr_m']",Tuesday
356,06/01/2015,18:16:05,['ckn_alfredo_m'],Tuesday
357,06/01/2015,18:27:58,"['cali_ckn_l', 'southw_ckn_s', 'spinach_fet_s']",Tuesday
358,06/01/2015,18:30:12,['ital_supr_m'],Tuesday
359,06/01/2015,18:33:08,"['green_garden_m', 'thai_ckn_l']",Tuesday
360,06/01/2015,18:50:38,"['bbq_ckn_l', 'green_garden_s', 'hawaiian_s']",Tuesday
361,06/01/2015,19:12:38,"['big_meat_s', 'ital_cpcllo_s']",Tuesday
362,06/01/2015,19:13:36,"['bbq_ckn_m', 'mexicana_l']",Tuesday
363,06/01/2015,19:20:31,"['mediterraneo_l', 'mexicana_l']",Tuesday
364,06/01/2015,19:27:24,"['ital_supr_m', 'the_greek_xl']",Tuesday
365,06/01/2015,19:37:26,"['four_cheese_m', 'mediterraneo_l', 'pepperoni_m']",Tuesday
366,06/01/2015,20:04:20,['ital_cpcllo_l'],Tuesday
367,06/01/2015,20:05:12,"['hawaiian_l', 'spinach_fet_m']",Tuesday
368,06/01/2015,20:28:16,"['spin_pesto_m', 'thai_ckn_l']",Tuesday
369,06/01/2015,20:30:06,['spinach_fet_m'],Tuesday
370,06/01/2015,21:02:30,"['four_cheese_l', 'hawaiian_s']",Tuesday
371,06/01/2015,21:15:20,['pepperoni_m'],Tuesday
372,06/01/2015,22:26:59,['spinach_fet_s'],Tuesday
373,07/01/2015,11:45:18,"['ckn_pesto_s', 'classic_dlx_m', 'sicilian_l']",Wednesday
374,07/01/2015,11:55:59,"['big_meat_s', 'ckn_alfredo_m', 'peppr_salami_s']",Wednesday
375,07/01/2015,11:58:36,['mexicana_m'],Wednesday
376,07/01/2015,12:01:17,"['the_greek_xl', 'veggie_veg_l']",Wednesday
377,07/01/2015,12:03:18,"['hawaiian_m', 'thai_ckn_l']",Wednesday
378,07/01/2015,12:19:37,['ital_veggie_s'],Wednesday
379,07/01/2015,12:25:37,['thai_ckn_l'],Wednesday
380,07/01/2015,12:32:10,"['calabrese_m', 'cali_ckn_m']",Wednesday
381,07/01/2015,12:33:06,['southw_ckn_m'],Wednesday
382,07/01/2015,12:33:07,"['thai_ckn_s', 'veggie_veg_m']",Wednesday
383,07/01/2015,12:43:59,['spicy_ital_m'],Wednesday
384,07/01/2015,12:51:46,"['hawaiian_s', 'ital_cpcllo_m', 'mediterraneo_m', 'the_greek_s']",Wednesday
385,07/01/2015,12:54:19,['veggie_veg_l'],Wednesday
386,07/01/2015,12:58:16,"['ital_veggie_s', 'soppressata_m', 'thai_ckn_m']",Wednesday
387,07/01/2015,13:03:14,"['bbq_ckn_s', 'big_meat_s', 'ckn_pesto_m', 'five_cheese_l', 'pepperoni_s', 'spicy_ital_l', 'spinach_fet_s']",Wednesday
388,07/01/2015,13:04:56,"['bbq_ckn_s', 'ckn_alfredo_m', 'mediterraneo_m', 'veggie_veg_s']",Wednesday
389,07/01/2015,13:10:17,['spin_pesto_l'],Wednesday
390,07/01/2015,13:15:32,['pep_msh_pep_l'],Wednesday
391,07/01/2015,13:25:31,['the_greek_m'],Wednesday
392,07/01/2015,13:36:47,"['big_meat_s', 'calabrese_s', 'cali_ckn_l', 'pepperoni_s', 'prsc_argla_l', 'sicilian_l', 'soppressata_l', 'spicy_ital_l']",Wednesday
393,07/01/2015,13:48:31,"['green_garden_s', 'hawaiian_l']",Wednesday
394,07/01/2015,14:02:18,"['big_meat_s', 'ckn_pesto_s', 'hawaiian_l', 'hawaiian_s', 'pep_msh_pep_l', 'pepperoni_m', 'pepperoni_s', 'sicilian_l', 'spicy_ital_l', 'spin_pesto_s', 'thai_ckn_l', 'veggie_veg_s']",Wednesday
395,07/01/2015,14:11:08,['napolitana_m'],Wednesday
396,07/01/2015,14:12:21,['spinach_fet_s'],Wednesday
397,07/01/2015,14:31:10,"['five_cheese_l', 'hawaiian_l', 'pepperoni_m']",Wednesday
398,07/01/2015,14:56:26,['pepperoni_s'],Wednesday
399,07/01/2015,15:47:49,"['bbq_ckn_m', 'cali_ckn_l', 'four_cheese_m', 'the_greek_m']",Wednesday
400,07/01/2015,16:03:07,"['pepperoni_m', 'thai_ckn_l']",Wednesday
401,07/01/2015,16:08:35,['veggie_veg_m'],Wednesday
402,07/01/2015,16:24:46,"['four_cheese_l', 'ital_supr_m']",Wednesday
403,07/01/2015,16:26:10,"['bbq_ckn_s', 'classic_dlx_l', 'prsc_argla_s']",Wednesday
404,07/01/2015,16:39:27,['ckn_pesto_l'],Wednesday
405,07/01/2015,16:44:16,['sicilian_l'],Wednesday
406,07/01/2015,16:50:49,"['ckn_alfredo_m', 'classic_dlx_m', 'ital_veggie_s']",Wednesday
407,07/01/2015,16:56:42,"['cali_ckn_m', 'classic_dlx_l', 'pepperoni_m']",Wednesday
408,07/01/2015,17:09:09,"['brie_carre_s', 'peppr_salami_m']",Wednesday
409,07/01/2015,17:15:04,['pepperoni_l'],Wednesday
410,07/01/2015,17:33:49,"['big_meat_s', 'mediterraneo_m', 'the_greek_xl']",Wednesday
411,07/01/2015,17:58:09,"['ital_supr_m', 'southw_ckn_l']",Wednesday
412,07/01/2015,18:07:46,"['brie_carre_s', 'spinach_supr_m']",Wednesday
413,07/01/2015,18:11:32,['the_greek_s'],Wednesday
414,07/01/2015,18:13:22,"['classic_dlx_s', 'five_cheese_l', 'ital_supr_m']",Wednesday
415,07/01/2015,18:16:23,['cali_ckn_s'],Wednesday
416,07/01/2015,18:17:42,['spinach_fet_l'],Wednesday
417,07/01/2015,18:24:40,['pepperoni_s'],Wednesday
418,07/01/2015,18:40:11,"['ckn_pesto_m', 'sicilian_m']",Wednesday
419,07/01/2015,19:02:31,"['bbq_ckn_l', 'hawaiian_l', 'ital_veggie_m', 'veggie_veg_s']",Wednesday
420,07/01/2015,19:04:40,"['five_cheese_l', 'pep_msh_pep_s']",Wednesday
421,07/01/2015,19:21:58,"['bbq_ckn_l', 'calabrese_l', 'ckn_pesto_s']",Wednesday
422,07/01/2015,19:30:25,"['four_cheese_l', 'ital_supr_m', 'spinach_fet_m']",Wednesday
423,07/01/2015,19:45:07,"['ital_supr_l', 'sicilian_s']",Wednesday
424,07/01/2015,20:01:28,['pepperoni_m'],Wednesday
425,07/01/2015,20:21:19,['soppressata_m'],Wednesday
426,07/01/2015,20:25:45,"['classic_dlx_m', 'sicilian_s', 'soppressata_m']",Wednesday
427,07/01/2015,21:49:00,['spinach_fet_l'],Wednesday
428,07/01/2015,22:05:00,"['calabrese_l', 'ital_cpcllo_s']",Wednesday
429,07/01/2015,22:16:53,['spicy_ital_m'],Wednesday
430,07/01/2015,22:46:13,"['green_garden_m', 'sicilian_s']",Wednesday
431,08/01/2015,11:17:13,"['big_meat_s', 'ckn_alfredo_s', 'four_cheese_l', 'hawaiian_l']",Thursday
432,08/01/2015,11:39:07,"['ital_cpcllo_s', 'thai_ckn_l', 'veggie_veg_s']",Thursday
433,08/01/2015,11:49:50,['spicy_ital_l'],Thursday
434,08/01/2015,11:54:14,"['napolitana_m', 'spicy_ital_l', 'veggie_veg_l']",Thursday
435,08/01/2015,12:06:09,"['classic_dlx_m', 'pep_msh_pep_m', 'spinach_supr_s']",Thursday
436,08/01/2015,12:07:21,"['classic_dlx_l', 'ital_supr_m', 'pep_msh_pep_s', 'peppr_salami_s']",Thursday
437,08/01/2015,12:07:54,['bbq_ckn_m'],Thursday
438,08/01/2015,12:08:38,['veggie_veg_m'],Thursday
439,08/01/2015,12:13:08,"['ckn_alfredo_m', 'pepperoni_m', 'the_greek_s']",Thursday
440,08/01/2015,12:16:34,"['calabrese_m', 'ckn_alfredo_m', 'five_cheese_l', 'four_cheese_l', 'four_cheese_m', 'green_garden_l', 'green_garden_m', 'hawaiian_l', 'ital_veggie_l', 'pepperoni_l', 'spicy_ital_l', 'spinach_fet_s', 'thai_ckn_l', 'veggie_veg_m']",Thursday
441,08/01/2015,12:16:58,"['spicy_ital_l', 'thai_ckn_l']",Thursday
442,08/01/2015,12:28:49,['peppr_salami_l'],Thursday
443,08/01/2015,12:34:20,"['big_meat_s', 'cali_ckn_m', 'four_cheese_l', 'ital_cpcllo_m', 'ital_veggie_m', 'mexicana_l', 'pepperoni_l', 'sicilian_l', 'sicilian_m', 'southw_ckn_m', 'spicy_ital_l', 'spicy_ital_s', 'spinach_supr_m', 'thai_ckn_m']",Thursday
444,08/01/2015,12:40:05,['four_cheese_m'],Thursday
445,08/01/2015,12:57:39,['hawaiian_l'],Thursday
446,08/01/2015,12:58:01,"['big_meat_s', 'ital_veggie_m', 'sicilian_l']",Thursday
447,08/01/2015,13:02:00,['five_cheese_l'],Thursday
448,08/01/2015,13:03:34,"['hawaiian_s', 'pep_msh_pep_m', 'sicilian_m']",Thursday
449,08/01/2015,13:04:15,['thai_ckn_l'],Thursday
450,08/01/2015,13:07:53,['big_meat_s'],Thursday
451,08/01/2015,13:19:06,"['five_cheese_l', 'ital_cpcllo_m', 'southw_ckn_l']",Thursday
452,08/01/2015,13:24:11,"['bbq_ckn_m', 'big_meat_s', 'sicilian_m']",Thursday
453,08/01/2015,13:27:14,"['cali_ckn_s', 'four_cheese_l', 'sicilian_m', 'thai_ckn_l']",Thursday
454,08/01/2015,13:31:40,['spicy_ital_m'],Thursday
455,08/01/2015,13:39:14,['ital_supr_l'],Thursday
456,08/01/2015,13:47:53,['spinach_fet_l'],Thursday
457,08/01/2015,13:59:04,"['cali_ckn_l', 'ckn_alfredo_m', 'classic_dlx_m']",Thursday
458,08/01/2015,14:00:05,"['prsc_argla_m', 'spinach_supr_m', 'the_greek_s']",Thursday
459,08/01/2015,14:14:02,['spicy_ital_l'],Thursday
460,08/01/2015,14:19:58,"['green_garden_s', 'ital_supr_m']",Thursday
461,08/01/2015,14:21:19,"['cali_ckn_m', 'hawaiian_s']",Thursday
462,08/01/2015,14:38:41,['spinach_fet_s'],Thursday
463,08/01/2015,14:40:28,"['bbq_ckn_l', 'prsc_argla_m']",Thursday
464,08/01/2015,14:49:01,"['bbq_ckn_l', 'calabrese_m']",Thursday
465,08/01/2015,14:55:23,['napolitana_s'],Thursday
466,08/01/2015,15:30:10,"['spinach_fet_l', 'the_greek_xl']",Thursday
467,08/01/2015,15:33:13,['prsc_argla_s'],Thursday
468,08/01/2015,15:36:12,"['four_cheese_l', 'pepperoni_l']",Thursday
469,08/01/2015,15:37:18,"['bbq_ckn_m', 'sicilian_s']",Thursday
470,08/01/2015,15:49:13,['veggie_veg_s'],Thursday
471,08/01/2015,16:20:26,['ital_veggie_s'],Thursday
472,08/01/2015,16:29:50,"['ital_veggie_l', 'ital_veggie_m']",Thursday
473,08/01/2015,16:41:27,"['hawaiian_l', 'prsc_argla_m', 'southw_ckn_m']",Thursday
474,08/01/2015,16:47:48,"['green_garden_s', 'pepperoni_s']",Thursday
475,08/01/2015,17:15:17,"['big_meat_s', 'thai_ckn_l']",Thursday
476,08/01/2015,17:27:56,"['pepperoni_m', 'prsc_argla_l', 'veggie_veg_m']",Thursday
477,08/01/2015,17:30:04,"['green_garden_m', 'mexicana_m']",Thursday
478,08/01/2015,17:35:56,"['calabrese_m', 'ckn_alfredo_m']",Thursday
479,08/01/2015,17:37:03,"['five_cheese_l', 'ital_cpcllo_l']",Thursday
480,08/01/2015,17:41:31,['pepperoni_m'],Thursday
481,08/01/2015,17:41:37,"['pepperoni_s', 'spinach_fet_s']",Thursday
482,08/01/2015,17:52:42,"['green_garden_l', 'ital_supr_m', 'spicy_ital_s']",Thursday
483,08/01/2015,17:54:05,"['bbq_ckn_l', 'napolitana_s', 'pep_msh_pep_s', 'spicy_ital_m']",Thursday
484,08/01/2015,18:02:54,"['four_cheese_l', 'mexicana_l']",Thursday
485,08/01/2015,18:07:31,['cali_ckn_m'],Thursday
486,08/01/2015,18:15:08,['spinach_supr_s'],Thursday
487,08/01/2015,18:30:16,"['hawaiian_s', 'sicilian_l', 'spinach_fet_l']",Thursday
488,08/01/2015,18:46:02,['veggie_veg_m'],Thursday
489,08/01/2015,18:48:43,['peppr_salami_l'],Thursday
490,08/01/2015,18:49:24,"['big_meat_s', 'classic_dlx_m', 'napolitana_m']",Thursday
491,08/01/2015,19:01:12,"['napolitana_s', 'pepperoni_l', 'peppr_salami_l', 'prsc_argla_m']",Thursday
492,08/01/2015,19:06:21,"['ckn_pesto_l', 'sicilian_m', 'spinach_fet_m']",Thursday
493,08/01/2015,19:31:47,['ital_supr_l'],Thursday
494,08/01/2015,19:38:40,"['five_cheese_l', 'four_cheese_l', 'mexicana_l', 'southw_ckn_l']",Thursday
495,08/01/2015,19:42:52,"['ital_supr_m', 'sicilian_l']",Thursday
496,08/01/2015,19:46:18,"['hawaiian_l', 'soppressata_s']",Thursday
497,08/01/2015,19:49:26,['veggie_veg_s'],Thursday
498,08/01/2015,20:02:25,['ital_supr_m'],Thursday
499,08/01/2015,21:10:46,"['calabrese_s', 'four_cheese_l', 'mexicana_m', 'pep_msh_pep_m']",Thursday
500,08/01/2015,21:46:49,['mediterraneo_m'],Thursday
501,08/01/2015,21:51:31,"['cali_ckn_s', 'hawaiian_s', 'southw_ckn_l']",Thursday
502,08/01/2015,22:26:08,['ital_veggie_m'],Thursday
503,09/01/2015,11:16:21,"['pepperoni_l', 'sicilian_m']",Friday
504,09/01/2015,11:48:18,['the_greek_l'],Friday
505,09/01/2015,11:55:10,"['pepperoni_m', 'the_greek_xl']",Friday
506,09/01/2015,12:02:09,['spinach_fet_m'],Friday
507,09/01/2015,12:06:03,['ckn_pesto_s'],Friday
508,09/01/2015,12:13:32,"['cali_ckn_m', 'cali_ckn_s', 'pepperoni_m']",Friday
509,09/01/2015,12:13:58,['spicy_ital_l'],Friday
510,09/01/2015,12:15:03,"['classic_dlx_m', 'classic_dlx_s', 'ital_supr_l', 'spicy_ital_l']",Friday
511,09/01/2015,12:18:21,['five_cheese_l'],Friday
512,09/01/2015,12:19:24,['ital_veggie_m'],Friday
513,09/01/2015,12:22:48,"['four_cheese_l', 'ital_veggie_m', 'pepperoni_l', 'thai_ckn_l']",Friday
514,09/01/2015,12:26:47,['classic_dlx_s'],Friday
515,09/01/2015,13:07:37,"['ckn_pesto_l', 'mediterraneo_l']",Friday
516,09/01/2015,13:09:09,"['napolitana_l', 'veggie_veg_l']",Friday
517,09/01/2015,13:09:11,['mexicana_m'],Friday
518,09/01/2015,13:11:25,"['big_meat_s', 'prsc_argla_l', 'sicilian_s']",Friday
519,09/01/2015,13:15:20,['prsc_argla_s'],Friday
520,09/01/2015,13:22:33,['spin_pesto_l'],Friday
521,09/01/2015,13:43:07,['thai_ckn_s'],Friday
522,09/01/2015,14:09:33,"['bbq_ckn_s', 'big_meat_s', 'classic_dlx_s', 'five_cheese_l', 'four_cheese_l', 'green_garden_s', 'ital_cpcllo_m', 'ital_veggie_l', 'sicilian_l', 'the_greek_l', 'the_greek_m']",Friday
523,09/01/2015,14:42:14,['prsc_argla_m'],Friday
524,09/01/2015,14:51:35,"['sicilian_s', 'thai_ckn_m']",Friday
525,09/01/2015,15:08:46,['pepperoni_l'],Friday
526,09/01/2015,15:10:13,"['cali_ckn_l', 'five_cheese_l']",Friday
527,09/01/2015,15:23:37,"['four_cheese_l', 'southw_ckn_l']",Friday
528,09/01/2015,15:27:21,['ital_cpcllo_m'],Friday
529,09/01/2015,15:31:01,"['calabrese_m', 'cali_ckn_m', 'hawaiian_s']",Friday
530,09/01/2015,15:43:01,"['classic_dlx_l', 'ital_supr_m']",Friday
531,09/01/2015,15:58:10,['peppr_salami_m'],Friday
532,09/01/2015,16:14:28,"['peppr_salami_l', 'soppressata_s']",Friday
533,09/01/2015,16:28:43,"['five_cheese_l', 'spicy_ital_l', 'the_greek_xl']",Friday
534,09/01/2015,16:43:32,"['prsc_argla_l', 'southw_ckn_l']",Friday
535,09/01/2015,17:08:47,['classic_dlx_m'],Friday
536,09/01/2015,17:18:50,"['brie_carre_s', 'peppr_salami_l']",Friday
537,09/01/2015,17:23:52,"['classic_dlx_s', 'hawaiian_s', 'ital_supr_l']",Friday
538,09/01/2015,17:44:04,['spinach_supr_l'],Friday
539,09/01/2015,17:51:34,"['five_cheese_l', 'ital_veggie_l', 'spinach_fet_m']",Friday
540,09/01/2015,17:52:41,['spinach_supr_l'],Friday
541,09/01/2015,18:07:47,['big_meat_s'],Friday
542,09/01/2015,18:08:06,"['bbq_ckn_l', 'prsc_argla_m']",Friday
543,09/01/2015,18:23:59,"['ckn_pesto_l', 'classic_dlx_m', 'mediterraneo_m']",Friday
544,09/01/2015,18:31:04,"['napolitana_m', 'sicilian_m']",Friday
545,09/01/2015,18:46:28,"['pepperoni_l', 'pepperoni_s', 'peppr_salami_l', 'soppressata_l']",Friday
546,09/01/2015,18:47:27,['green_garden_s'],Friday
547,09/01/2015,18:49:23,['big_meat_s'],Friday
548,09/01/2015,19:06:09,['hawaiian_l'],Friday
549,09/01/2015,19:06:34,"['big_meat_s', 'thai_ckn_l']",Friday
550,09/01/2015,19:12:59,"['spinach_fet_m', 'the_greek_m']",Friday
551,09/01/2015,19:26:24,"['four_cheese_l', 'soppressata_m', 'thai_ckn_l', 'the_greek_m']",Friday
552,09/01/2015,19:31:25,"['ckn_alfredo_m', 'green_garden_s', 'ital_supr_l']",Friday
553,09/01/2015,20:14:47,['mexicana_l'],Friday
554,09/01/2015,20:15:51,"['ckn_alfredo_m', 'green_garden_s']",Friday
555,09/01/2015,20:18:25,"['bbq_ckn_s', 'hawaiian_s']",Friday
556,09/01/2015,20:23:12,"['four_cheese_l', 'the_greek_xl']",Friday
557,09/01/2015,20:30:06,"['sicilian_s', 'spicy_ital_s']",Friday
558,09/01/2015,20:51:10,['hawaiian_m'],Friday
559,09/01/2015,21:10:16,['classic_dlx_s'],Friday
560,09/01/2015,21:13:48,"['green_garden_m', 'spicy_ital_m']",Friday
561,09/01/2015,21:47:56,['spinach_supr_s'],Friday
562,09/01/2015,22:04:05,['ckn_alfredo_m'],Friday
563,09/01/2015,22:19:03,"['mexicana_l', 'veggie_veg_s']",Friday
564,09/01/2015,22:32:32,"['mediterraneo_s', 'pepperoni_m', 'spinach_supr_l']",Friday
565,10/01/2015,12:11:19,['ital_veggie_s'],Saturday
566,10/01/2015,12:21:19,['spinach_supr_l'],Saturday
567,10/01/2015,12:27:47,"['bbq_ckn_l', 'five_cheese_l', 'four_cheese_m', 'pepperoni_m', 'sicilian_m', 'sicilian_s', 'soppressata_l', 'spicy_ital_l', 'spinach_supr_m', 'thai_ckn_s']",Saturday
568,10/01/2015,12:28:53,['mexicana_l'],Saturday
569,10/01/2015,12:37:10,"['bbq_ckn_s', 'ckn_alfredo_m', 'classic_dlx_s']",Saturday
570,10/01/2015,13:13:59,"['green_garden_m', 'southw_ckn_l']",Saturday
571,10/01/2015,13:14:47,['big_meat_s'],Saturday
572,10/01/2015,13:15:32,['southw_ckn_m'],Saturday
573,10/01/2015,13:39:33,"['classic_dlx_m', 'five_cheese_l']",Saturday
574,10/01/2015,13:40:54,['ital_veggie_m'],Saturday
575,10/01/2015,13:41:04,"['classic_dlx_l', 'napolitana_l', 'pepperoni_l', 'spinach_fet_m']",Saturday
576,10/01/2015,13:44:22,"['big_meat_s', 'ckn_alfredo_m', 'spinach_fet_s']",Saturday
577,10/01/2015,13:45:00,"['spinach_fet_m', 'veggie_veg_l']",Saturday
578,10/01/2015,13:48:49,"['bbq_ckn_s', 'calabrese_m', 'pepperoni_l', 'peppr_salami_m', 'the_greek_xl']",Saturday
579,10/01/2015,13:51:19,['green_garden_s'],Saturday
580,10/01/2015,13:56:01,"['hawaiian_m', 'southw_ckn_m']",Saturday
581,10/01/2015,14:13:01,['mexicana_l'],Saturday
582,10/01/2015,14:24:14,['mediterraneo_l'],Saturday
583,10/01/2015,14:33:19,['ital_supr_l'],Saturday
584,10/01/2015,15:05:29,"['sicilian_s', 'soppressata_s']",Saturday
585,10/01/2015,15:58:42,"['brie_carre_s', 'mexicana_l']",Saturday
586,10/01/2015,16:09:57,"['ital_cpcllo_m', 'southw_ckn_m']",Saturday
587,10/01/2015,16:32:36,"['peppr_salami_l', 'peppr_salami_s']",Saturday
588,10/01/2015,16:33:36,['cali_ckn_s'],Saturday
589,10/01/2015,17:12:39,"['ital_supr_s', 'mediterraneo_m', 'veggie_veg_s']",Saturday
590,10/01/2015,17:23:39,['five_cheese_l'],Saturday
591,10/01/2015,17:32:54,"['four_cheese_l', 'southw_ckn_s', 'spin_pesto_l']",Saturday
592,10/01/2015,17:41:55,"['ital_veggie_s', 'pep_msh_pep_m', 'thai_ckn_l']",Saturday
593,10/01/2015,17:48:57,"['cali_ckn_l', 'spicy_ital_l']",Saturday
594,10/01/2015,17:50:19,['calabrese_l'],Saturday
595,10/01/2015,18:12:28,"['classic_dlx_l', 'prsc_argla_m']",Saturday
596,10/01/2015,18:24:07,"['pep_msh_pep_s', 'soppressata_s']",Saturday
597,10/01/2015,18:32:36,"['cali_ckn_l', 'prsc_argla_m', 'spicy_ital_m']",Saturday
598,10/01/2015,18:34:14,['prsc_argla_l'],Saturday
599,10/01/2015,18:34:27,['peppr_salami_l'],Saturday
600,10/01/2015,18:53:52,"['classic_dlx_s', 'four_cheese_l', 'mediterraneo_m', 'mexicana_m']",Saturday
601,10/01/2015,18:58:19,"['bbq_ckn_l', 'classic_dlx_s', 'spin_pesto_m']",Saturday
602,10/01/2015,19:02:27,['peppr_salami_l'],Saturday
603,10/01/2015,19:03:11,['mexicana_m'],Saturday
604,10/01/2015,19:13:29,"['soppressata_s', 'spinach_supr_m']",Saturday
605,10/01/2015,19:23:51,"['pepperoni_m', 'the_greek_xl']",Saturday
606,10/01/2015,19:27:18,['pepperoni_l'],Saturday
607,10/01/2015,19:36:16,"['bbq_ckn_m', 'ital_supr_m', 'spinach_supr_l']",Saturday
608,10/01/2015,19:36:33,"['hawaiian_l', 'pepperoni_m', 'thai_ckn_l', 'thai_ckn_s']",Saturday
609,10/01/2015,19:39:32,['four_cheese_l'],Saturday
610,10/01/2015,19:51:02,"['big_meat_s', 'pepperoni_l']",Saturday
611,10/01/2015,19:58:10,"['five_cheese_l', 'mexicana_s', 'southw_ckn_m', 'the_greek_xl']",Saturday
612,10/01/2015,19:58:15,"['big_meat_s', 'ital_supr_l', 'mexicana_l', 'soppressata_s']",Saturday
613,10/01/2015,20:10:44,['napolitana_s'],Saturday
614,10/01/2015,20:12:33,['peppr_salami_l'],Saturday
615,10/01/2015,20:14:03,"['cali_ckn_l', 'pep_msh_pep_m']",Saturday
616,10/01/2015,20:20:10,"['prsc_argla_l', 'veggie_veg_m']",Saturday
617,10/01/2015,20:27:26,"['ckn_pesto_l', 'southw_ckn_m']",Saturday
618,10/01/2015,20:31:14,"['prsc_argla_m', 'spin_pesto_m']",Saturday
619,10/01/2015,20:41:58,['ital_cpcllo_l'],Saturday
620,10/01/2015,20:45:45,"['bbq_ckn_l', 'cali_ckn_m', 'peppr_salami_m', 'the_greek_s']",Saturday
621,10/01/2015,20:49:29,"['calabrese_m', 'four_cheese_l', 'mexicana_l', 'spicy_ital_l']",Saturday
622,10/01/2015,20:57:41,"['ital_supr_m', 'spicy_ital_l']",Saturday
623,10/01/2015,21:21:21,"['cali_ckn_l', 'hawaiian_l']",Saturday
624,10/01/2015,21:22:44,"['cali_ckn_m', 'veggie_veg_m']",Saturday
625,10/01/2015,21:50:23,"['spinach_fet_l', 'spinach_supr_m']",Saturday
626,10/01/2015,21:55:12,"['classic_dlx_m', 'four_cheese_m']",Saturday
627,10/01/2015,22:18:35,"['the_greek_l', 'the_greek_m']",Saturday
628,10/01/2015,22:47:17,"['classic_dlx_l', 'ital_veggie_s', 'the_greek_s', 'veggie_veg_s']",Saturday
629,10/01/2015,22:48:39,"['calabrese_m', 'five_cheese_l', 'pep_msh_pep_m', 'spin_pesto_l']",Saturday
630,11/01/2015,11:42:08,['sicilian_s'],Sunday
631,11/01/2015,11:44:36,['pepperoni_l'],Sunday
