order_id,date,pizzas,day
11271,2016-07-07 00:00:00,['peppr_salami_l'],Thursday
5714,2016-04-06 00:00:00,"['the_greek_xl', 'thai_ckn_l']",Wednesday
4763,2016-03-20 23:00:00,"['the_greek_m', 'spicy_ital_l']",Sunday
19374,2016-11-26 19:15:41,"['soppressata_m', 'veggie_veg_l', 'classic_dlx_s', 'green_garden_m']",Saturday
7450,2016-05-05 00:00:00,['spinach_supr_m'],Thursday
5596,2016-04-04 18:14:44,"['big_meat_s', 'mediterraneo_l']",Monday
18473,2016-11-11 00:00:00,"['four_cheese_l', 'spinach_fet_l']",Friday
18889,2016-11-19 00:00:00,['bbq_ckn_s'],Saturday
9766,2016-06-13 00:00:00,"['spicy_ital_l', 'classic_dlx_l', 'thai_ckn_m', 'thai_ckn_s']",Monday
5249,2016-03-30 00:00:00,"['thai_ckn_m', 'spicy_ital_s', 'soppressata_m']",Wednesday
2173,2016-02-05 00:00:00,['big_meat_s'],Friday
18389,2016-11-10 00:00:00,"['ital_supr_m', 'prsc_argla_m', 'brie_carre_s']",Thursday
1342,2016-01-23 14:17:05,['cali_ckn_m'],Saturday
1684,2016-01-29 00:00:00,"['bbq_ckn_l', 'pepperoni_s', 'thai_ckn_l', 'big_meat_s', 'soppressata_l', 'sicilian_s']",Friday
10929,2016-07-03 11:50:40,"['spinach_supr_m', 'ital_veggie_m', 'bbq_ckn_l']",Sunday
16890,2016-10-13 22:00:00,"['classic_dlx_s', 'sicilian_s', 'ital_supr_m']",Thursday
530,2016-01-09 00:00:00,['classic_dlx_l'],Saturday
4954,2016-03-25 00:00:00,"['prsc_argla_m', 'mediterraneo_l']",Friday
18546,2016-11-12 00:00:00,['hawaiian_s'],Saturday
11342,2016-07-08 22:00:00,['five_cheese_l'],Friday
9448,2016-06-08 00:00:00,"['four_cheese_l', 'big_meat_s']",Wednesday
5525,2016-04-03 00:00:00,['ital_supr_m'],Sunday
16233,2016-10-01 00:00:00,['pep_msh_pep_m'],Saturday
2211,2016-02-06 00:00:00,['green_garden_s'],Saturday
15354,2016-09-14 00:00:00,"['ital_supr_m', 'spicy_ital_s', 'prsc_argla_l', 'calabrese_m']",Wednesday
20904,2016-12-21 00:00:00,['thai_ckn_m'],Wednesday
6616,2016-04-20 22:00:00,['ital_veggie_l'],Wednesday
13780,2016-08-18 00:00:00,"['thai_ckn_s', 'pepperoni_l', 'spinach_fet_m', 'classic_dlx_s']",Thursday
551,2016-01-09 00:00:00,"['four_cheese_l', 'thai_ckn_l', 'soppressata_m']",Saturday
10900,2016-07-01 22:00:00,"['pepperoni_s', 'four_cheese_l', 'thai_ckn_l']",Friday
11047,2016-07-04 00:00:00,['pep_msh_pep_m'],Monday
6705,2016-04-22 22:00:00,['the_greek_m'],Friday
12334,2016-07-25 00:00:00,"['big_meat_s', 'ital_supr_s']",Monday
10999,2016-07-03 00:00:00,"['mexicana_l', 'big_meat_s']",Sunday
5660,2016-04-05 00:00:00,['spinach_fet_m'],Tuesday
7024,2016-04-28 00:00:00,"['spinach_fet_s', 'spin_pesto_l', 'hawaiian_l', 'pepperoni_l', 'pepperoni_l']",Thursday
10167,2016-06-19 21:27:52,"['thai_ckn_l', 'ckn_pesto_m', 'ital_cpcllo_s', 'soppressata_l']",Sunday
6024,2016-04-11 00:00:00,"['green_garden_s', 'pepperoni_s', 'bbq_ckn_s']",Monday
15832,2016-09-22 00:00:00,"['the_greek_s', 'hawaiian_s', 'prsc_argla_m']",Thursday
18517,2016-11-12 00:00:00,['four_cheese_l'],Saturday
4261,2016-03-13 00:00:00,"['bbq_ckn_m', 'hawaiian_s']",Sunday
17795,2016-10-30 00:00:00,"['classic_dlx_s', 'napolitana_l']",Sunday
15916,2016-09-23 00:00:00,['bbq_ckn_l'],Friday
14035,2016-08-22 00:00:00,"['sicilian_l', 'hawaiian_m']",Monday
16387,2016-10-03 00:00:00,"['cali_ckn_l', 'pep_msh_pep_m', 'four_cheese_l', 'classic_dlx_l', 'ckn_alfredo_m']",Monday
21221,2016-12-29 00:00:00,"['cali_ckn_l', 'four_cheese_l', 'spinach_fet_l']",Thursday
14384,2016-08-28 18:24:14,['peppr_salami_l'],Sunday
2558,2016-02-12 14:20:14,"['four_cheese_l', 'hawaiian_l']",Friday
19453,2016-11-27 00:00:00,"['cali_ckn_l', 'pep_msh_pep_s', 'big_meat_s']",Sunday
21273,2016-12-30 00:00:00,['mexicana_l'],Friday
5696,2016-04-06 00:00:00,"['pep_msh_pep_s', 'thai_ckn_l', 'thai_ckn_l', 'big_meat_s']",Wednesday
6448,2016-04-18 00:00:00,"['bbq_ckn_s', 'peppr_salami_l']",Monday
15450,2016-09-15 00:00:00,['four_cheese_l'],Thursday
5496,2016-04-02 00:00:00,['ital_cpcllo_s'],Saturday
20377,2016-12-12 18:09:09,['pep_msh_pep_s'],Monday
9924,2016-06-15 00:00:00,['spinach_supr_s'],Wednesday
2073,2016-02-04 00:00:00,"['ital_cpcllo_s', 'green_garden_s', 'bbq_ckn_l', 'ital_cpcllo_l', 'hawaiian_l']",Thursday
6179,2016-04-14 00:00:00,"['soppressata_m', 'hawaiian_l', 'five_cheese_l']",Thursday
19066,2016-11-21 20:35:49,"['napolitana_m', 'ital_cpcllo_l']",Monday
13924,2016-08-20 00:00:00,['ital_cpcllo_s'],Saturday
1501,2016-01-25 23:00:00,"['four_cheese_m', 'pepperoni_m', 'cali_ckn_m', 'spicy_ital_l']",Monday
15986,2016-09-26 00:00:00,"['sicilian_m', 'spin_pesto_s']",Monday
9877,2016-06-15 12:49:49,['southw_ckn_l'],Wednesday
16795,2016-10-11 00:00:00,"['hawaiian_l', 'spicy_ital_l']",Tuesday
4041,2016-03-09 00:00:00,['big_meat_s'],Wednesday
13084,2016-08-06 00:00:00,"['sicilian_s', 'prsc_argla_m']",Saturday
9504,2016-06-09 11:40:29,['peppr_salami_l'],Thursday
20421,2016-12-13 00:00:00,"['ckn_alfredo_m', 'mediterraneo_l']",Tuesday
7768,2016-05-11 12:04:08,['ital_supr_m'],Wednesday
5222,2016-03-29 00:00:00,"['pepperoni_s', 'pep_msh_pep_m']",Tuesday
14106,2016-08-23 00:00:00,['pepperoni_s'],Tuesday
12043,2016-07-20 00:00:00,"['mexicana_l', 'big_meat_s', 'southw_ckn_m']",Wednesday
19605,2016-11-29 00:00:00,"['ital_supr_m', 'sicilian_s', 'spicy_ital_s']",Tuesday
16253,2016-10-01 00:00:00,['five_cheese_l'],Saturday
8973,2016-05-31 12:01:47,['veggie_veg_l'],Tuesday
19127,2016-11-23 00:00:00,"['five_cheese_l', 'five_cheese_l', 'thai_ckn_l']",Wednesday
17561,2016-10-25 00:00:00,['southw_ckn_s'],Tuesday
11971,2016-07-19 00:00:00,"['classic_dlx_m', 'ckn_alfredo_m', 'ital_supr_m']",Tuesday
4611,2016-03-18 23:00:00,"['cali_ckn_l', 'classic_dlx_l', 'pepperoni_s', 'ckn_pesto_m', 'classic_dlx_m', 'mexicana_l', 'thai_ckn_s', 'thai_ckn_s', 'the_greek_s']",Friday
5447,2016-04-02 00:00:00,"['peppr_salami_l', 'ital_cpcllo_l']",Saturday
3558,2016-03-01 00:00:00,"['southw_ckn_l', 'the_greek_m']",Tuesday
946,2016-01-16 00:00:00,"['cali_ckn_s', 'pepperoni_s', 'spinach_supr_s', 'spin_pesto_l']",Saturday
13053,2016-08-06 00:00:00,"['four_cheese_l', 'four_cheese_m', 'southw_ckn_s', 'napolitana_l']",Saturday
5418,2016-04-01 00:00:00,['southw_ckn_l'],Friday
15370,2016-09-14 00:00:00,['brie_carre_s'],Wednesday
5959,2016-04-10 00:00:00,['peppr_salami_l'],Sunday
19632,2016-11-29 23:00:00,"['pep_msh_pep_l', 'thai_ckn_s', 'hawaiian_s']",Tuesday
8698,2016-05-26 00:00:00,"['five_cheese_l', 'hawaiian_l', 'classic_dlx_m', 'bbq_ckn_m', 'hawaiian_m']",Thursday
7159,2016-04-30 19:01:44,['spin_pesto_s'],Saturday
10298,2016-06-22 00:00:00,['mediterraneo_m'],Wednesday
21339,2016-12-31 00:00:00,['peppr_salami_l'],Saturday
4698,2016-03-20 18:29:47,"['southw_ckn_l', 'thai_ckn_s', 'napolitana_l']",Sunday
12062,2016-07-21 00:00:00,"['four_cheese_l', 'bbq_ckn_m', 'sicilian_l', 'five_cheese_l', 'the_greek_xl', 'classic_dlx_m']",Thursday
5670,2016-04-05 00:00:00,"['ital_cpcllo_m', 'hawaiian_s']",Tuesday
12738,2016-08-01 00:00:00,['four_cheese_l'],Monday
19157,2016-11-23 00:00:00,['cali_ckn_l'],Wednesday
15561,2016-09-17 00:00:00,['spicy_ital_m'],Saturday
16820,2016-10-11 00:00:00,['spinach_fet_l'],Tuesday
2328,2016-02-08 00:00:00,['cali_ckn_s'],Monday
19356,2016-11-26 18:20:35,"['cali_ckn_l', 'sicilian_m']",Saturday
15984,2016-09-25 22:00:00,"['pepperoni_m', 'sicilian_s', 'big_meat_s']",Sunday
9462,2016-06-08 00:00:00,"['veggie_veg_m', 'soppressata_l', 'soppressata_l', 'big_meat_s', 'prsc_argla_m']",Wednesday
9571,2016-06-10 00:00:00,['pep_msh_pep_m'],Friday
2319,2016-02-08 00:00:00,"['peppr_salami_l', 'prsc_argla_s']",Monday
17406,2016-10-23 00:00:00,['napolitana_m'],Sunday
902,2016-01-15 00:00:00,['peppr_salami_l'],Friday
5781,2016-04-07 00:00:00,"['mexicana_l', 'five_cheese_l']",Thursday
8479,2016-05-22 00:00:00,['ckn_pesto_s'],Sunday
18050,2016-11-04 00:00:00,['ital_cpcllo_m'],Friday
6292,2016-04-16 00:00:00,['veggie_veg_l'],Saturday
11361,2016-07-09 00:00:00,['prsc_argla_m'],Saturday
2236,2016-02-05 23:00:00,"['ckn_pesto_m', 'peppr_salami_m']",Friday
5866,2016-04-09 00:00:00,['spicy_ital_m'],Saturday
19499,2016-11-27 00:00:00,"['ital_veggie_m', 'prsc_argla_m']",Sunday
10630,2016-06-27 00:00:00,"['southw_ckn_s', 'ckn_alfredo_s']",Monday
3182,2016-02-23 12:57:29,['ital_veggie_m'],Tuesday
12704,2016-07-31 00:00:00,"['big_meat_s', 'hawaiian_m']",Sunday
3043,2016-02-20 00:00:00,['hawaiian_l'],Saturday
2241,2016-02-07 00:00:00,"['thai_ckn_m', 'spinach_fet_m']",Sunday
378,2016-01-07 12:19:37,['ital_veggie_s'],Thursday
8057,2016-05-15 00:00:00,"['southw_ckn_l', 'soppressata_m']",Sunday
18943,2016-11-18 23:00:00,"['cali_ckn_m', 'ital_supr_m']",Friday
7298,2016-05-02 00:00:00,"['green_garden_s', 'classic_dlx_m', 'peppr_salami_s']",Monday
4751,2016-03-21 00:00:00,['soppressata_m'],Monday
9368,2016-06-06 00:00:00,"['ital_cpcllo_l', 'spicy_ital_l', 'ckn_pesto_l', 'spinach_supr_s']",Monday
6902,2016-04-26 15:04:58,['spinach_supr_m'],Tuesday
15448,2016-09-14 22:00:00,['spin_pesto_m'],Wednesday
11733,2016-07-15 17:17:50,['sicilian_l'],Friday
15985,2016-09-26 20:25:42,"['pepperoni_m', 'the_greek_xl']",Monday
16531,2016-10-06 00:00:00,"['mexicana_l', 'pepperoni_m']",Thursday
16243,2016-10-01 00:00:00,"['green_garden_s', 'cali_ckn_m', 'the_greek_s']",Saturday
12935,2016-08-04 00:00:00,['the_greek_xl'],Thursday
14559,2016-08-31 00:00:00,['classic_dlx_m'],Wednesday
1128,2016-01-18 23:00:00,['cali_ckn_m'],Monday
18840,2016-11-18 00:00:00,['thai_ckn_m'],Friday
5469,2016-04-02 00:00:00,"['calabrese_m', 'the_greek_s', 'ital_veggie_m']",Saturday
10933,2016-07-03 00:00:00,"['big_meat_s', 'bbq_ckn_m']",Sunday
14895,2016-09-06 00:00:00,"['spicy_ital_l', 'ital_supr_m']",Tuesday
311,2016-01-06 00:00:00,['sicilian_l'],Wednesday
19442,2016-11-27 16:05:00,"['pep_msh_pep_l', 'classic_dlx_m', 'peppr_salami_l']",Sunday
5390,2016-03-31 22:00:00,['hawaiian_s'],Thursday
8016,2016-05-15 00:00:00,['ital_cpcllo_l'],Sunday
10797,2016-07-01 00:00:00,['prsc_argla_m'],Friday
4303,2016-03-14 00:00:00,"['cali_ckn_m', 'spicy_ital_l']",Monday
12315,2016-07-24 21:54:56,"['soppressata_s', 'veggie_veg_m', 'four_cheese_m']",Sunday
12605,2016-07-30 00:00:00,"['spicy_ital_l', 'pepperoni_s']",Saturday
12995,2016-08-05 15:08:52,['big_meat_s'],Friday
14212,2016-08-25 00:00:00,['cali_ckn_m'],Thursday
6805,2016-04-24 19:51:03,"['ital_supr_m', 'cali_ckn_m', 'big_meat_s', 'big_meat_s']",Sunday
12658,2016-07-30 00:00:00,"['pepperoni_l', 'ital_cpcllo_l', 'napolitana_s']",Saturday
7207,2016-04-30 22:00:00,"['napolitana_s', 'thai_ckn_s']",Saturday
2627,2016-02-13 00:00:00,"['pepperoni_l', 'southw_ckn_l']",Saturday
10871,2016-07-02 12:00:00,"['classic_dlx_m', 'hawaiian_l', 'big_meat_s']",Saturday
19648,2016-11-30 17:51:18,"['bbq_ckn_m', 'southw_ckn_l']",Wednesday
5203,2016-03-28 22:00:00,"['cali_ckn_s', 'hawaiian_l', 'spinach_fet_s']",Monday
11591,2016-07-13 00:00:00,['spinach_fet_m'],Wednesday
14741,2016-09-04 00:00:00,"['classic_dlx_m', 'prsc_argla_m', 'bbq_ckn_l']",Sunday
2604,2016-02-12 23:00:00,"['ital_veggie_m', 'bbq_ckn_l', 'bbq_ckn_l']",Friday
19910,2016-12-04 00:00:00,"['pepperoni_m', 'veggie_veg_m']",Sunday
16829,2016-10-13 00:00:00,['thai_ckn_l'],Thursday
17216,2016-10-20 00:00:00,"['southw_ckn_s', 'big_meat_s', 'spicy_ital_l', 'thai_ckn_m', 'calabrese_m']",Thursday
8669,2016-05-25 00:00:00,"['soppressata_s', 'ital_supr_l']",Wednesday
18947,2016-11-19 21:33:07,['veggie_veg_m'],Saturday
332,2016-01-06 00:00:00,"['sicilian_m', 'thai_ckn_m']",Wednesday
12723,2016-07-31 20:41:03,"['soppressata_l', 'hawaiian_m']",Sunday
17223,2016-10-20 12:36:39,['four_cheese_l'],Thursday
5494,2016-04-02 00:00:00,['napolitana_l'],Saturday
15021,2016-09-07 22:00:00,['spicy_ital_m'],Wednesday
20120,2016-12-08 00:00:00,['mexicana_m'],Thursday
17,2016-01-01 13:53:00,"['bbq_ckn_l', 'spinach_fet_l', 'ital_supr_m', 'peppr_salami_s', 'five_cheese_l', 'mediterraneo_m', 'mediterraneo_m', 'ital_veggie_s']",Friday
10710,2016-06-29 00:00:00,['four_cheese_m'],Wednesday
17028,2016-10-15 19:49:48,['sicilian_l'],Saturday
13034,2016-08-06 12:01:11,['big_meat_s'],Saturday
7525,2016-05-06 22:00:00,['thai_ckn_l'],Friday
7887,2016-05-13 00:00:00,['cali_ckn_m'],Friday
12780,2016-08-01 18:45:22,['cali_ckn_s'],Monday
4125,2016-03-11 00:00:00,['bbq_ckn_s'],Friday
17568,2016-10-27 12:19:27,"['calabrese_m', 'cali_ckn_l']",Thursday
20069,2016-12-07 00:00:00,"['hawaiian_l', 'mexicana_l']",Wednesday
11372,2016-07-09 16:49:56,['ital_supr_m'],Saturday
14965,2016-09-07 00:00:00,['ital_veggie_s'],Wednesday
13284,2016-08-10 00:00:00,"['spin_pesto_m', 'green_garden_s']",Wednesday
17926,2016-11-01 00:00:00,"['sicilian_s', 'ckn_alfredo_m']",Tuesday
264,2016-01-05 00:00:00,['mexicana_m'],Tuesday
10213,2016-06-20 00:00:00,['ckn_alfredo_l'],Monday
15683,2016-09-19 00:00:00,"['sicilian_l', 'spinach_supr_m', 'ital_veggie_s']",Monday
12362,2016-07-24 22:00:00,"['thai_ckn_l', 'mexicana_s', 'spicy_ital_m', 'four_cheese_l']",Sunday
10339,2016-06-23 00:00:00,"['hawaiian_m', 'thai_ckn_l']",Thursday
9891,2016-06-15 15:50:49,['calabrese_m'],Wednesday
1277,2016-01-22 00:00:00,"['spinach_supr_m', 'classic_dlx_m']",Friday
15442,2016-09-15 00:00:00,['five_cheese_l'],Thursday
14,2016-01-01 00:00:00,['the_greek_s'],Friday
4506,2016-03-17 17:18:34,"['prsc_argla_m', 'classic_dlx_m', 'hawaiian_l']",Thursday
2383,2016-02-08 23:00:00,"['southw_ckn_l', 'southw_ckn_l']",Monday
11032,2016-07-04 00:00:00,['classic_dlx_l'],Monday
6324,2016-04-15 22:00:00,['sicilian_m'],Friday
6148,2016-04-13 00:00:00,['classic_dlx_s'],Wednesday
11795,2016-07-16 00:00:00,"['spicy_ital_s', 'the_greek_s', 'ckn_pesto_l']",Saturday
12024,2016-07-20 00:00:00,['soppressata_l'],Wednesday
1109,2016-01-19 00:00:00,"['pep_msh_pep_l', 'pepperoni_l']",Tuesday
9202,2016-06-03 00:00:00,['ckn_pesto_m'],Friday
6663,2016-04-22 16:14:26,"['ital_cpcllo_s', 'classic_dlx_s', 'soppressata_l']",Friday
6202,2016-04-14 00:00:00,"['classic_dlx_l', 'thai_ckn_l', 'mexicana_m']",Thursday
8231,2016-05-18 12:42:38,['mediterraneo_m'],Wednesday
13543,2016-08-14 00:00:00,"['ital_supr_m', 'hawaiian_s']",Sunday
15929,2016-09-23 00:00:00,"['sicilian_m', 'veggie_veg_m']",Friday
9873,2016-06-15 00:00:00,"['classic_dlx_m', 'ital_veggie_l']",Wednesday
1446,2016-01-24 00:00:00,"['ckn_alfredo_l', 'napolitana_l']",Sunday
5839,2016-04-08 00:00:00,['big_meat_s'],Friday
8620,2016-05-24 00:00:00,"['southw_ckn_l', 'soppressata_l']",Tuesday
12717,2016-07-31 00:00:00,['spinach_fet_l'],Sunday
6478,2016-04-19 00:00:00,['four_cheese_l'],Tuesday
10968,2016-07-03 00:00:00,['spicy_ital_s'],Sunday
5355,2016-03-30 22:00:00,['veggie_veg_s'],Wednesday
5708,2016-04-05 22:00:00,['pepperoni_m'],Tuesday
11690,2016-07-14 00:00:00,"['bbq_ckn_s', 'prsc_argla_m', 'five_cheese_l']",Thursday
4427,2016-03-16 13:51:45,['green_garden_m'],Wednesday
18684,2016-11-15 00:00:00,['big_meat_s'],Tuesday
17373,2016-10-21 22:00:00,"['cali_ckn_m', 'pepperoni_l']",Friday
17157,2016-10-17 00:00:00,"['spicy_ital_l', 'four_cheese_m']",Monday
18046,2016-11-04 00:00:00,['spinach_fet_s'],Friday
20869,2016-12-20 00:00:00,['sicilian_l'],Tuesday
14097,2016-08-23 00:00:00,['sicilian_m'],Tuesday
10920,2016-07-02 00:00:00,['ital_supr_m'],Saturday
21251,2016-12-30 12:45:20,"['classic_dlx_l', 'southw_ckn_m', 'spinach_supr_l', 'ital_cpcllo_s', 'veggie_veg_s', 'veggie_veg_s', 'four_cheese_l', 'four_cheese_l', 'pepperoni_l', 'ital_cpcllo_m', 'ital_cpcllo_m']",Friday
11764,2016-07-16 00:00:00,"['cali_ckn_m', 'cali_ckn_m', 'ital_cpcllo_m', 'bbq_ckn_m']",Saturday
8959,2016-05-30 20:34:59,"['spicy_ital_l', 'peppr_salami_m', 'peppr_salami_l']",Monday
16205,2016-09-30 17:12:17,['thai_ckn_m'],Friday
998,2016-01-16 23:00:00,['ital_cpcllo_l'],Saturday
9005,2016-05-31 18:49:11,['prsc_argla_s'],Tuesday
5124,2016-03-27 00:00:00,"['spicy_ital_m', 'green_garden_s', 'spinach_supr_s', 'ckn_pesto_m']",Sunday
11749,2016-07-15 00:00:00,"['the_greek_xl', 'peppr_salami_l', 'soppressata_s']",Friday
493,2016-01-08 00:00:00,['ital_supr_l'],Friday
8840,2016-05-27 22:00:00,"['four_cheese_m', 'prsc_argla_s']",Friday
13417,2016-08-12 00:00:00,"['spin_pesto_l', 'spinach_supr_l', 'brie_carre_s', 'classic_dlx_s', 'spinach_fet_s', 'hawaiian_s', 'hawaiian_m', 'ital_cpcllo_l']",Friday
2256,2016-02-07 15:22:04,"['four_cheese_m', 'veggie_veg_m', 'pepperoni_l', 'thai_ckn_m']",Sunday
8623,2016-05-24 20:18:48,['spin_pesto_m'],Tuesday
8259,2016-05-18 00:00:00,"['sicilian_l', 'pepperoni_m', 'pep_msh_pep_s']",Wednesday
16153,2016-09-29 00:00:00,"['pepperoni_l', 'brie_carre_s']",Thursday
2074,2016-02-04 00:00:00,['hawaiian_m'],Thursday
5132,2016-03-27 00:00:00,"['four_cheese_l', 'spinach_supr_m']",Sunday
4100,2016-03-10 00:00:00,['hawaiian_l'],Thursday
13745,2016-08-17 16:41:05,['mexicana_l'],Wednesday
15238,2016-09-12 00:00:00,"['prsc_argla_m', 'ital_cpcllo_l', 'pepperoni_m']",Monday
12826,2016-08-02 00:00:00,"['ckn_pesto_l', 'five_cheese_l', 'cali_ckn_m', 'mexicana_m']",Tuesday
20174,2016-12-09 00:00:00,['hawaiian_s'],Friday
7719,2016-05-10 00:00:00,['ital_veggie_s'],Tuesday
1567,2016-01-27 00:00:00,"['prsc_argla_l', 'mexicana_l', 'hawaiian_s']",Wednesday
1760,2016-01-29 23:00:00,['green_garden_s'],Friday
809,2016-01-14 00:00:00,['hawaiian_s'],Thursday
12573,2016-07-29 00:00:00,['napolitana_m'],Friday
1216,2016-01-21 00:00:00,['bbq_ckn_m'],Thursday
12625,2016-07-30 00:00:00,"['soppressata_l', 'veggie_veg_s', 'bbq_ckn_m', 'bbq_ckn_m']",Saturday
13849,2016-08-19 00:00:00,"['four_cheese_l', 'pepperoni_l', 'ital_supr_l', 'ital_supr_l']",Friday
15431,2016-09-15 00:00:00,"['spin_pesto_l', 'hawaiian_l']",Thursday
8905,2016-05-29 00:00:00,"['big_meat_s', 'the_greek_l']",Sunday
1217,2016-01-21 00:00:00,['cali_ckn_s'],Thursday
8133,2016-05-16 00:00:00,['bbq_ckn_m'],Monday
19834,2016-12-03 00:00:00,"['the_greek_l', 'spinach_supr_s', 'prsc_argla_m', 'veggie_veg_m']",Saturday
18304,2016-11-07 23:00:00,"['napolitana_m', 'hawaiian_l']",Monday
645,2016-01-11 00:00:00,['bbq_ckn_m'],Monday
21343,2016-12-31 00:00:00,"['spicy_ital_l', 'spicy_ital_l', 'pepperoni_l', 'classic_dlx_m']",Saturday
15517,2016-09-16 00:00:00,['hawaiian_s'],Friday
8896,2016-05-29 20:23:07,['thai_ckn_s'],Sunday
9879,2016-06-15 13:05:09,['mediterraneo_m'],Wednesday
20199,2016-12-09 00:00:00,"['sicilian_l', 'pepperoni_l']",Friday
10554,2016-06-25 22:00:00,['thai_ckn_l'],Saturday
12705,2016-07-31 00:00:00,"['soppressata_l', 'the_greek_l', 'five_cheese_l']",Sunday
948,2016-01-16 00:00:00,"['pepperoni_l', 'pep_msh_pep_s', 'veggie_veg_s']",Saturday
16724,2016-10-10 00:00:00,['peppr_salami_l'],Monday
10570,2016-06-26 00:00:00,['soppressata_s'],Sunday
16111,2016-09-29 00:00:00,['ital_supr_m'],Thursday
11786,2016-07-16 16:37:02,"['ital_supr_l', 'ital_cpcllo_s']",Saturday
4701,2016-03-20 18:49:32,"['five_cheese_l', 'calabrese_l']",Sunday
13114,2016-08-06 22:00:00,"['peppr_salami_m', 'mediterraneo_s']",Saturday
20058,2016-12-07 00:00:00,['mediterraneo_s'],Wednesday
8261,2016-05-18 18:52:42,"['veggie_veg_s', 'four_cheese_l', 'four_cheese_l', 'big_meat_s']",Wednesday
6066,2016-04-12 00:00:00,"['mediterraneo_m', 'classic_dlx_s']",Tuesday
17891,2016-11-01 00:00:00,['bbq_ckn_l'],Tuesday
10279,2016-06-22 12:38:03,['cali_ckn_l'],Wednesday
12217,2016-07-23 00:00:00,['spicy_ital_m'],Saturday
6117,2016-04-13 00:00:00,"['ital_veggie_m', 'pepperoni_m', 'thai_ckn_l', 'cali_ckn_m']",Wednesday
4228,2016-03-13 00:00:00,"['ckn_pesto_l', 'big_meat_s']",Sunday
18971,2016-11-20 13:48:34,"['big_meat_s', 'mexicana_m']",Sunday
13447,2016-08-12 00:00:00,"['spinach_supr_s', 'pep_msh_pep_s', 'ckn_pesto_s']",Friday
5437,2016-04-01 00:00:00,['five_cheese_l'],Friday
13787,2016-08-18 00:00:00,['soppressata_l'],Thursday
8805,2016-05-28 00:00:00,"['spicy_ital_l', 'mediterraneo_l', 'the_greek_s', 'bbq_ckn_l', 'thai_ckn_l', 'soppressata_l']",Saturday
10739,2016-06-29 00:00:00,['napolitana_l'],Wednesday
6075,2016-04-12 00:00:00,"['five_cheese_l', 'peppr_salami_l']",Tuesday
18885,2016-11-19 11:51:00,['bbq_ckn_l'],Saturday
15455,2016-09-15 19:41:42,"['hawaiian_l', 'big_meat_s']",Thursday
2992,2016-02-19 18:38:54,['cali_ckn_l'],Friday
6959,2016-04-26 22:00:00,['prsc_argla_m'],Tuesday
8277,2016-05-19 00:00:00,['big_meat_s'],Thursday
6580,2016-04-21 00:00:00,['bbq_ckn_l'],Thursday
6611,2016-04-21 00:00:00,"['cali_ckn_s', 'peppr_salami_s']",Thursday
249,2016-01-04 00:00:00,"['calabrese_s', 'bbq_ckn_l']",Monday
6451,2016-04-18 22:38:12,"['cali_ckn_m', 'mediterraneo_l']",Monday
8246,2016-05-18 00:00:00,"['spinach_fet_m', 'pepperoni_l']",Wednesday
5571,2016-04-04 00:00:00,['thai_ckn_l'],Monday
13196,2016-08-08 00:00:00,['spinach_fet_s'],Monday
613,2016-01-10 00:00:00,['napolitana_s'],Sunday
20320,2016-12-11 00:00:00,['spicy_ital_s'],Sunday
9756,2016-06-13 00:00:00,"['four_cheese_m', 'ckn_alfredo_m', 'ital_supr_m', 'cali_ckn_s']",Monday
10657,2016-06-28 00:00:00,"['pep_msh_pep_s', 'cali_ckn_s', 'hawaiian_m']",Tuesday
19369,2016-11-26 00:00:00,"['four_cheese_m', 'classic_dlx_m']",Saturday
13032,2016-08-06 11:53:16,"['hawaiian_l', 'ckn_pesto_l']",Saturday
2891,2016-02-18 00:00:00,['ital_veggie_s'],Thursday
19357,2016-11-26 00:00:00,"['four_cheese_l', 'ital_veggie_s', 'sicilian_m', 'sicilian_s']",Saturday
11329,2016-07-08 00:00:00,['brie_carre_s'],Friday
9049,2016-06-01 14:14:08,"['green_garden_s', 'spin_pesto_s']",Wednesday
11041,2016-07-04 00:00:00,"['soppressata_s', 'ital_cpcllo_l']",Monday
11114,2016-07-04 21:58:28,"['big_meat_s', 'pep_msh_pep_m']",Monday
5251,2016-03-30 11:52:18,"['veggie_veg_m', 'ital_cpcllo_l', 'mexicana_m', 'mediterraneo_s']",Wednesday
3105,2016-02-21 00:00:00,"['four_cheese_l', 'ital_veggie_s', 'big_meat_s', 'big_meat_s']",Sunday
14130,2016-08-24 00:00:00,['ital_cpcllo_m'],Wednesday
13886,2016-08-19 00:00:00,"['southw_ckn_m', 'soppressata_l', 'bbq_ckn_l']",Friday
13616,2016-08-15 00:00:00,"['the_greek_s', 'cali_ckn_s']",Monday
11291,2016-07-08 12:44:24,"['pepperoni_l', 'ckn_pesto_m']",Friday
10553,2016-06-26 18:52:29,['bbq_ckn_m'],Sunday
5700,2016-04-06 00:00:00,"['hawaiian_l', 'veggie_veg_m', 'the_greek_s', 'the_greek_xl', 'veggie_veg_l', 'classic_dlx_m', 'sicilian_s']",Wednesday
12556,2016-07-29 00:00:00,"['pepperoni_m', 'bbq_ckn_m', 'five_cheese_l', 'spicy_ital_s', 'veggie_veg_m', 'the_greek_xl', 'pep_msh_pep_m']",Friday
7995,2016-05-13 22:00:00,"['ital_veggie_l', 'hawaiian_l']",Friday
9160,2016-06-03 12:24:34,"['ital_cpcllo_l', 'classic_dlx_s']",Friday
6235,2016-04-15 16:19:22,['veggie_veg_m'],Friday
